pickup_date,pickup_day_of_week,pickup_hour,dropoff_date,dropoff_day_of_week,dropoff_hour,passenger_count,trip_distance,RatecodeID,pickup_location,dropoff_location,payment_type,tip_amount,total_amount
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,1,0.6,1,Manhattan,Manhattan,2,0.0,8.8
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,1,1.32,1,Manhattan,Manhattan,2,0.0,11.8
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,1,1.53,1,Manhattan,Manhattan,2,0.0,11.8
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,1,0.31,1,Manhattan,Manhattan,2,0.0,4.3
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,6,0.95,1,Manhattan,Manhattan,2,0.0,12.3
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,3,1.85,1,Manhattan,Manhattan,1,1.4,14.7
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,1,1.2,1,Manhattan,Manhattan,1,10.0,25.3
2019-06-12,Wednesday,10,2019-06-12,Wednesday,11,1,17.7,2,Queens,Manhattan,1,12.28,73.7
2019-06-12,Wednesday,10,2019-06-12,Wednesday,11,1,8.96,1,Queens,Manhattan,1,8.86,53.16
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,1,1.14,1,Manhattan,Manhattan,2,0.0,11.3
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,0,0.5,1,Manhattan,Manhattan,1,1.0,9.3
2019-06-12,Wednesday,10,2019-06-12,Wednesday,11,1,1.3,1,Manhattan,Manhattan,1,1.0,14.8
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,1,0.68,1,Manhattan,Manhattan,2,0.0,11.3
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,1,0.13,1,Manhattan,Manhattan,2,0.0,7.8
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,1,1.0,1,Manhattan,Manhattan,1,2.9,12.7
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,1,1.36,1,Manhattan,Manhattan,2,0.0,10.8
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,2,1.84,1,Manhattan,Manhattan,1,3.16,18.96
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,2,1.4,1,Manhattan,Manhattan,1,3.2,20.0
2019-06-12,Wednesday,10,2019-06-12,Wednesday,11,1,0.99,1,Manhattan,Manhattan,2,0.0,11.3
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,2,0.78,1,Manhattan,Manhattan,2,0.0,10.8
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,1,4.29,1,Manhattan,Manhattan,2,0.0,27.8
2019-06-12,Wednesday,10,2019-06-12,Wednesday,11,1,24.23,1,Queens,Brooklyn,1,5.0,70.3
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,1,1.67,1,Manhattan,Manhattan,2,0.0,12.3
2019-06-12,Wednesday,9,2019-06-12,Wednesday,10,2,0.91,1,Manhattan,Manhattan,2,0.0,9.8
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,1,0.65,1,Manhattan,Manhattan,1,2.16,12.96
2019-06-12,Wednesday,10,2019-06-12,Wednesday,11,1,11.38,1,Queens,Manhattan,1,0.0,47.42
2019-06-12,Wednesday,10,2019-06-12,Wednesday,11,5,2.13,1,Manhattan,Manhattan,1,5.64,24.44
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,2,3.87,1,Queens,Brooklyn,1,3.95,19.75
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,1,1.6,1,Manhattan,Manhattan,2,0.0,14.8
2019-06-12,Wednesday,10,2019-06-12,Wednesday,10,1,0.83,1,Manhattan,Manhattan,1,1.66,9.96
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.4,1,Manhattan,Manhattan,1,1.55,9.35
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,4.21,1,Manhattan,Manhattan,1,2.0,24.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,2.69,1,Manhattan,Manhattan,1,6.39,27.69
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.76,1,Manhattan,Manhattan,1,1.96,11.76
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,3,1.4,1,Manhattan,Manhattan,1,3.15,18.95
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.3,1,Queens,Queens,1,0.0,7.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,0.8,1,Manhattan,Manhattan,1,2.95,14.75
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,2,0.89,1,Manhattan,Manhattan,1,2.45,12.25
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,2.76,1,Manhattan,Manhattan,1,3.56,21.36
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,0.91,1,Manhattan,Manhattan,1,5.04,21.84
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,2,0.71,1,Manhattan,Manhattan,1,1.0,11.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.51,1,Manhattan,Manhattan,1,2.26,13.56
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.2,1,Manhattan,Manhattan,1,0.0,11.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,2,4.6,1,Manhattan,Manhattan,1,4.05,24.35
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,4,9.87,1,Manhattan,Queens,1,7.88,47.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,0,1.5,1,Manhattan,Manhattan,1,2.55,15.35
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.5,1,Manhattan,Manhattan,1,2.45,14.75
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.52,1,Manhattan,Manhattan,1,3.36,20.16
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.62,1,Manhattan,Manhattan,1,3.06,18.36
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.57,1,Manhattan,Manhattan,2,0.0,14.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,8.7,1,Queens,Manhattan,1,8.15,49.07
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.46,1,Manhattan,Manhattan,1,1.7,13.0
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,0.7,1,Manhattan,Manhattan,1,1.0,8.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.08,1,Manhattan,Manhattan,1,1.47,11.27
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,2.33,1,Manhattan,Manhattan,1,3.36,20.16
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.8,1,Manhattan,Manhattan,2,0.0,15.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.7,1,Manhattan,Manhattan,1,2.96,17.76
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,2.35,1,Manhattan,Manhattan,2,0.0,13.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,5,28.32,2,Queens,Manhattan,1,15.36,76.78
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,2.1,1,Manhattan,Manhattan,1,3.76,22.56
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.8,1,Manhattan,Manhattan,1,1.55,9.35
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,2,11.39,1,Manhattan,Queens,1,8.58,51.5
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,2,1.0,1,Manhattan,Manhattan,1,1.55,11.85
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.41,1,Manhattan,Manhattan,1,1.7,15.0
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,7.14,5,Queens,Queens,1,0.0,35.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.93,1,Manhattan,Manhattan,1,1.0,9.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,2,1.3,1,Manhattan,Manhattan,1,2.16,12.96
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,8.08,1,Queens,Manhattan,1,8.18,49.1
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.6,1,Manhattan,Manhattan,1,2.6,11.4
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,2.1,1,Manhattan,Manhattan,1,1.7,20.0
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.92,1,Manhattan,Manhattan,1,2.06,12.36
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.9,1,Manhattan,Manhattan,2,0.0,10.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,0,1.3,1,Manhattan,Manhattan,2,0.0,11.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.8,1,Manhattan,Manhattan,1,1.0,11.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,2.0,1,Manhattan,Manhattan,1,3.55,21.35
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,0,3.3,1,Manhattan,Manhattan,1,2.0,21.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,2,2.94,1,Manhattan,Manhattan,2,0.0,17.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,2.2,1,Manhattan,Manhattan,2,0.0,16.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,2.32,1,Manhattan,Manhattan,1,3.56,21.36
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,4,1.39,1,Manhattan,Manhattan,1,2.36,14.16
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,2,1.63,1,Manhattan,Manhattan,1,2.96,17.76
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,1.2,1,Manhattan,Manhattan,1,3.0,19.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,2.29,1,Manhattan,Manhattan,2,0.0,11.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,4.12,1,Manhattan,Manhattan,1,4.26,25.56
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,2.55,1,Manhattan,Manhattan,1,2.0,22.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.4,1,Manhattan,Manhattan,1,2.35,14.15
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,2,10.8,1,Queens,Manhattan,1,12.2,61.12
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.8,1,Manhattan,Manhattan,1,5.0,14.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.33,1,Manhattan,Manhattan,1,2.46,14.76
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,8.0,1,Queens,Manhattan,2,0.0,34.92
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.4,1,Manhattan,Manhattan,1,1.77,13.57
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,3.36,1,Manhattan,Manhattan,1,2.38,26.18
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.38,1,Manhattan,Manhattan,2,0.0,14.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,2,1.66,1,Manhattan,Manhattan,1,2.86,17.16
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.38,1,Manhattan,Manhattan,1,2.96,17.76
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,0,0.9,1,Manhattan,Manhattan,1,2.0,14.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,2.9,1,Manhattan,Manhattan,1,4.95,24.75
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,3.4,1,Manhattan,Manhattan,1,4.65,27.95
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,2,1.01,1,Manhattan,Manhattan,1,2.36,14.16
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,2,8.41,1,Queens,Manhattan,1,7.78,46.7
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,5,0.95,1,Manhattan,Manhattan,1,2.0,13.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.64,1,Manhattan,Manhattan,2,0.0,8.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,5,2.72,1,Manhattan,Manhattan,1,0.0,18.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,4.0,1,Manhattan,Manhattan,1,3.0,23.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,3,1.15,1,Manhattan,Manhattan,1,2.86,17.16
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,1.47,1,Manhattan,Manhattan,2,0.0,13.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.4,1,Manhattan,Manhattan,2,0.0,17.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.95,1,Manhattan,Manhattan,2,0.0,15.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,2.9,1,Manhattan,Manhattan,1,0.0,20.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.12,1,Manhattan,Manhattan,1,2.66,15.96
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.88,1,Manhattan,Manhattan,2,0.0,14.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.02,1,Manhattan,Manhattan,2,0.0,12.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,2,0.2,1,Manhattan,Manhattan,2,0.0,6.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,5.48,1,Manhattan,Manhattan,1,4.7,28.0
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.42,1,Manhattan,Manhattan,1,2.82,14.12
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,1.5,1,Manhattan,Manhattan,1,3.35,20.15
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,3.6,1,Manhattan,Manhattan,1,6.45,32.25
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,2,6.6,1,Manhattan,Manhattan,1,7.55,32.85
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,1.79,1,Manhattan,Manhattan,1,3.83,19.13
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,12.0,1,Manhattan,Queens,2,0.0,48.42
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,0.69,1,Manhattan,Manhattan,2,0.0,5.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.0,1,Manhattan,Manhattan,1,2.95,17.75
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,3.73,1,Manhattan,Manhattan,1,5.46,32.76
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.52,1,Manhattan,Manhattan,1,1.0,16.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.63,1,Manhattan,Manhattan,2,0.0,16.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.29,1,Manhattan,Manhattan,1,2.26,13.56
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.3,1,Manhattan,Manhattan,2,0.0,6.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,9.9,1,Queens,Manhattan,1,10.25,61.67
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.6,1,Manhattan,Manhattan,1,1.62,12.42
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,2.85,1,Manhattan,Manhattan,1,2.0,20.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,1.0,1,Manhattan,Manhattan,2,0.0,13.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,2,4.74,1,Manhattan,Manhattan,1,5.7,28.5
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,2.8,1,Manhattan,Manhattan,2,0.0,19.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,0,0.4,1,Manhattan,Manhattan,1,10.0,20.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.55,1,Manhattan,Manhattan,2,0.0,17.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,18.48,2,Queens,Manhattan,1,11.06,66.36
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,11.19,1,Queens,Manhattan,1,7.34,56.26
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,2.43,1,Queens,Manhattan,2,0.0,17.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.21,1,Queens,Brooklyn,2,0.0,6.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.65,1,Manhattan,Manhattan,1,2.26,13.56
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,0.95,1,Manhattan,Manhattan,2,0.0,7.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,3.83,1,Manhattan,Manhattan,1,3.5,26.3
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,0.7,1,Manhattan,Manhattan,1,2.05,12.35
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,3.1,1,Queens,Queens,2,0.0,17.8
2019-06-12,Wednesday,11,2019-06-12,Wednesday,11,1,1.27,1,Manhattan,Manhattan,1,2.46,14.76
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,4.44,1,Manhattan,Manhattan,1,2.0,27.8
2019-06-12,Wednesday,12,2019-06-12,Wednesday,13,1,2.4,1,Manhattan,Manhattan,1,3.25,19.55
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,0.59,1,Manhattan,Manhattan,2,0.0,8.3
2019-06-12,Wednesday,12,2019-06-12,Wednesday,13,1,16.9,2,Manhattan,Queens,1,12.25,73.67
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,3.6,1,Manhattan,Bronx,1,2.0,19.3
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,1.2,1,Manhattan,Manhattan,1,2.55,15.35
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,1.0,1,Unknown,Unknown,1,5.0,14.3
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,2.4,1,Manhattan,Manhattan,2,0.0,15.8
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,2,1.22,1,Manhattan,Manhattan,2,0.0,10.8
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,0.5,1,Manhattan,Manhattan,1,1.85,11.15
2019-06-12,Wednesday,12,2019-06-12,Wednesday,13,1,2.34,1,Manhattan,Manhattan,2,0.0,17.3
2019-06-12,Wednesday,12,2019-06-12,Wednesday,13,1,2.78,1,Manhattan,Manhattan,2,0.0,25.8
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,6,1.08,1,Manhattan,Manhattan,1,2.46,14.76
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,1.39,1,Manhattan,Manhattan,1,2.66,15.96
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,0.44,1,Manhattan,Manhattan,1,1.96,11.76
2019-06-12,Wednesday,12,2019-06-12,Wednesday,13,1,15.5,1,Queens,Manhattan,1,11.05,66.47
2019-06-12,Wednesday,12,2019-06-12,Wednesday,13,1,20.48,2,Queens,Manhattan,1,12.28,73.7
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,1.4,1,Manhattan,Manhattan,2,0.0,14.3
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,3.4,1,Manhattan,Manhattan,2,0.0,21.3
2019-06-12,Wednesday,12,2019-06-12,Wednesday,13,0,0.9,1,Manhattan,Manhattan,2,0.0,9.8
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,1.19,1,Manhattan,Manhattan,1,1.7,13.0
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,6,10.53,1,Queens,Manhattan,1,9.18,55.1
2019-06-12,Wednesday,12,2019-06-12,Wednesday,13,1,3.18,1,Manhattan,Manhattan,1,2.0,24.3
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,2,0.56,1,Manhattan,Manhattan,1,1.56,9.36
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,1.3,1,Manhattan,Manhattan,1,2.35,14.15
2019-06-12,Wednesday,11,2019-06-12,Wednesday,12,1,1.04,1,Manhattan,Manhattan,1,1.0,10.3
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,3,0.77,1,Manhattan,Manhattan,1,2.46,14.76
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,1.5,1,Manhattan,Manhattan,1,2.0,19.3
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,0.0,2,Manhattan,Manhattan,1,12.25,73.67
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,2.0,1,Manhattan,Manhattan,2,0.0,14.8
2019-06-12,Wednesday,12,2019-06-12,Wednesday,13,1,7.31,1,Manhattan,Queens,2,0.0,32.8
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,1.9,1,Manhattan,Manhattan,1,2.66,17.46
2019-06-12,Wednesday,12,2019-06-12,Wednesday,13,1,2.29,1,Manhattan,Manhattan,1,0.0,18.8
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,2,1.72,1,Manhattan,Manhattan,1,2.96,17.76
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,6,1.86,1,Manhattan,Manhattan,1,3.16,18.96
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,0,0.7,1,Manhattan,Manhattan,3,0.0,10.8
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,1.4,1,Manhattan,Manhattan,1,1.33,14.63
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,1.02,1,Queens,Queens,2,0.0,6.3
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,0.94,1,Manhattan,Manhattan,1,2.06,12.36
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,2.85,1,Manhattan,Manhattan,1,3.26,19.56
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,5.85,1,Manhattan,Manhattan,1,4.0,29.3
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,2,1.05,1,Manhattan,Manhattan,1,1.96,11.76
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,2.4,1,Manhattan,Manhattan,1,3.05,18.35
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,2.29,1,Manhattan,Manhattan,1,5.94,25.74
2019-06-12,Wednesday,12,2019-06-12,Wednesday,13,1,2.2,1,Manhattan,Manhattan,1,5.9,25.7
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,1.55,1,Manhattan,Manhattan,1,2.46,14.76
2019-06-12,Wednesday,12,2019-06-12,Wednesday,12,1,3.2,1,Manhattan,Manhattan,1,6.54,28.34
