pickup_date,pickup_day_of_week,pickup_hour,dropoff_date,dropoff_day_of_week,dropoff_hour,passenger_count,trip_distance,RatecodeID,pickup_location,dropoff_location,payment_type,tip_amount,total_amount
2019-06-19,Wednesday,19,2019-06-19,Wednesday,19,1,0.71,1,Unknown,Unknown,1,2.16,12.96
2019-06-19,Wednesday,19,2019-06-19,Wednesday,19,1,4.67,1,Manhattan,Brooklyn,2,0.0,23.3
2019-06-19,Wednesday,19,2019-06-19,Wednesday,19,2,0.4,1,Manhattan,Manhattan,2,0.0,11.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,2.7,1,Manhattan,Manhattan,1,2.0,18.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,1.34,1,Manhattan,Manhattan,1,2.0,15.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,1.56,1,Manhattan,Manhattan,1,2.14,16.44
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,4.1,1,Manhattan,Manhattan,1,4.2,26.5
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,6,3.42,1,Manhattan,Manhattan,1,4.76,28.56
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,1.38,1,Manhattan,Manhattan,2,0.0,14.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.8,1,Manhattan,Manhattan,2,0.0,10.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.5,1,Manhattan,Manhattan,1,1.55,9.35
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.69,1,Manhattan,Manhattan,2,0.0,8.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,7.02,1,Manhattan,Manhattan,1,15.0,42.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,2,2.81,1,Manhattan,Manhattan,1,2.67,20.47
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,1.82,1,Manhattan,Manhattan,1,2.0,16.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,3.3,1,Manhattan,Manhattan,1,3.75,22.55
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,3.78,1,Manhattan,Brooklyn,1,3.96,23.76
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,1.1,1,Manhattan,Manhattan,1,3.2,14.0
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,0.41,1,Manhattan,Manhattan,2,0.0,4.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,1.04,1,Manhattan,Manhattan,1,1.0,7.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,1.48,1,Manhattan,Manhattan,1,1.77,13.57
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,4.41,1,Manhattan,Manhattan,1,3.86,23.16
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,2.0,1,Manhattan,Manhattan,1,2.75,16.55
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.71,1,Manhattan,Manhattan,2,0.0,8.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,1.94,1,Manhattan,Manhattan,1,3.06,18.36
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,3.1,1,Manhattan,Manhattan,1,3.45,20.75
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,2.1,1,Manhattan,Manhattan,1,2.65,15.95
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.7,1,Manhattan,Manhattan,1,1.0,10.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.67,1,Manhattan,Manhattan,1,1.25,9.55
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,1.23,1,Manhattan,Manhattan,2,0.0,9.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,0,1.4,1,Manhattan,Manhattan,2,0.0,11.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,1.5,1,Manhattan,Manhattan,1,2.45,14.75
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.7,1,Manhattan,Manhattan,1,2.94,12.74
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,2,18.44,2,Queens,Manhattan,1,15.36,76.78
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,5,0.56,1,Manhattan,Manhattan,1,1.76,10.56
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,3,11.56,1,Manhattan,Queens,1,9.08,54.5
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,4.79,1,Manhattan,Queens,1,6.08,30.38
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,3.3,1,Manhattan,Manhattan,1,3.95,23.75
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.96,1,Manhattan,Manhattan,1,2.06,12.36
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,3.0,1,Manhattan,Manhattan,2,0.0,16.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,3.46,1,Manhattan,Manhattan,1,1.2,22.0
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,1.69,1,Manhattan,Manhattan,1,2.26,13.56
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,3.43,1,Manhattan,Manhattan,2,0.0,19.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,7.76,1,Manhattan,Brooklyn,1,4.2,41.0
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,3.51,1,Manhattan,Brooklyn,1,3.0,22.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,5,17.48,2,Manhattan,Queens,1,12.28,73.7
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,21.3,2,Queens,Manhattan,1,7.0,65.92
2019-06-19,Wednesday,7,2019-06-20,Thursday,6,1,8.51,1,Manhattan,Manhattan,1,6.26,37.56
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,2.0,1,Manhattan,Manhattan,1,2.95,17.75
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,6,4.32,1,Manhattan,Manhattan,2,0.0,21.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,17.9,2,Manhattan,Queens,1,0.0,61.42
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,5.95,1,Manhattan,Queens,1,4.0,30.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,2.21,1,Manhattan,Manhattan,1,2.86,17.16
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,1.1,1,Manhattan,Manhattan,1,2.25,13.55
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,1.75,1,Manhattan,Manhattan,1,1.0,13.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,2.9,1,Manhattan,Manhattan,1,3.0,22.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,2.05,1,Manhattan,Manhattan,1,1.0,15.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,2.09,1,Manhattan,Manhattan,1,3.7,18.5
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,8.43,1,Queens,Queens,2,0.0,24.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,2.0,1,Manhattan,Manhattan,2,0.0,14.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,21.08,2,Queens,Manhattan,1,12.28,73.7
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,6,0.73,1,Queens,Queens,2,0.0,5.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,2.18,1,Manhattan,Manhattan,1,0.02,13.82
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,4.52,1,Manhattan,Brooklyn,1,4.66,27.96
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,3,0.83,1,Manhattan,Manhattan,3,0.0,-8.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,11.6,1,Queens,Queens,2,0.0,33.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,11.25,1,Queens,Brooklyn,2,0.0,36.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,1.14,1,Manhattan,Manhattan,2,0.0,12.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,2,1.3,1,Manhattan,Manhattan,1,2.35,14.15
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,1.1,1,Manhattan,Manhattan,1,1.55,9.35
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,1.66,1,Manhattan,Manhattan,1,2.66,15.96
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.42,1,Manhattan,Manhattan,2,0.0,7.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,1.79,1,Manhattan,Manhattan,2,0.0,15.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.61,1,Manhattan,Manhattan,1,1.0,9.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,1.0,1,Manhattan,Manhattan,2,0.0,11.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,2.57,1,Manhattan,Manhattan,2,0.0,14.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,0.6,1,Manhattan,Manhattan,2,0.0,7.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,0.0,1,Manhattan,Manhattan,3,0.0,6.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.56,1,Manhattan,Manhattan,1,1.56,9.36
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.5,1,Manhattan,Manhattan,2,0.0,8.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.57,1,Manhattan,Manhattan,1,3.0,10.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,1.0,1,Manhattan,Manhattan,1,2.25,13.55
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,9.7,1,Queens,Brooklyn,1,5.95,35.75
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,2.22,1,Manhattan,Manhattan,1,2.56,15.36
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,12.6,1,Manhattan,Bronx,1,10.2,51.0
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,7.02,1,Manhattan,Manhattan,1,5.46,32.76
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,2.5,1,Manhattan,Manhattan,1,2.85,17.15
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,26.67,1,Queens,Brooklyn,1,10.0,80.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,8.0,1,Manhattan,Manhattan,1,6.15,36.95
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.5,1,Manhattan,Manhattan,1,1.55,9.35
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,1.15,1,Manhattan,Manhattan,1,2.26,13.56
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,2.19,1,Manhattan,Manhattan,1,3.06,18.36
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,10.99,1,Queens,Manhattan,1,9.18,55.1
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,2.6,1,Manhattan,Manhattan,2,0.0,16.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,5.21,1,Manhattan,Queens,1,5.0,32.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,1.0,1,Manhattan,Manhattan,1,2.66,15.96
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,3.5,1,Manhattan,Brooklyn,1,1.0,19.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.43,1,Manhattan,Manhattan,1,1.66,9.96
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.85,1,Manhattan,Manhattan,1,1.0,10.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,2.34,1,Manhattan,Manhattan,2,0.0,16.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,17.9,2,Queens,Manhattan,1,12.28,73.7
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,18.86,2,Queens,Manhattan,1,12.28,73.7
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,1.0,1,Manhattan,Manhattan,2,0.0,10.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,18.55,1,Manhattan,Brooklyn,1,12.78,76.7
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.5,1,Manhattan,Manhattan,1,1.76,10.56
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,10.07,1,Queens,Manhattan,1,8.28,49.7
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,2.83,1,Manhattan,Manhattan,1,4.08,20.38
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,2.7,1,Manhattan,Manhattan,2,0.0,19.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,7.77,1,Queens,Queens,2,0.0,27.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,2.39,1,Manhattan,Manhattan,1,3.26,19.56
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,5,5.06,1,Queens,Queens,2,0.0,17.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,1.5,1,Manhattan,Manhattan,1,3.35,14.65
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,1.23,1,Manhattan,Manhattan,1,2.7,13.5
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,1.3,1,Manhattan,Manhattan,1,2.0,13.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.4,1,Manhattan,Manhattan,1,1.32,10.12
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,0.44,1,Manhattan,Manhattan,2,0.0,8.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,1.19,1,Manhattan,Manhattan,1,1.76,10.56
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,2.3,1,Manhattan,Manhattan,1,1.53,16.83
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,1.24,1,Manhattan,Manhattan,1,1.0,12.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,2,0.9,1,Manhattan,Manhattan,2,0.0,9.8
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,3.16,1,Manhattan,Manhattan,1,3.96,23.76
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,2.32,1,Manhattan,Manhattan,1,3.26,19.56
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,8.52,1,Manhattan,Brooklyn,1,5.86,35.16
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,1.31,1,Manhattan,Manhattan,2,0.0,8.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,21,1,5.0,1,Manhattan,Manhattan,1,2.0,23.3
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,1,2.0,1,Manhattan,Manhattan,1,1.58,17.38
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,9.4,1,Manhattan,Manhattan,1,7.95,39.75
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,2.0,1,Manhattan,Manhattan,1,2.0,16.8
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,1.7,1,Manhattan,Manhattan,1,2.35,14.15
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,2.6,1,Manhattan,Manhattan,1,4.45,22.25
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,2.26,1,Manhattan,Manhattan,1,4.29,18.59
2019-06-19,Wednesday,20,2019-06-19,Wednesday,20,4,1.14,1,Manhattan,Manhattan,1,2.36,14.16
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,3,1.48,1,Manhattan,Manhattan,2,0.0,15.3
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,2,1.51,1,Manhattan,Manhattan,1,1.77,13.57
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,4,5.9,1,Manhattan,Manhattan,1,3.95,30.25
2019-06-19,Wednesday,21,2019-06-19,Wednesday,22,1,4.5,1,Manhattan,Brooklyn,1,2.0,23.8
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,1.9,1,Manhattan,Manhattan,1,3.55,17.85
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,3.42,1,Manhattan,Manhattan,1,3.56,21.36
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,2.9,1,Manhattan,Manhattan,1,2.0,16.8
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,1.2,1,Manhattan,Manhattan,1,1.86,11.16
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,1.9,1,Manhattan,Manhattan,1,2.56,15.36
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,1.49,1,Manhattan,Manhattan,1,2.06,12.36
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,1.1,1,Manhattan,Manhattan,1,2.15,12.95
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,1.9,1,Manhattan,Manhattan,1,2.95,14.75
2019-06-19,Wednesday,21,2019-06-19,Wednesday,22,1,18.3,2,Queens,Manhattan,1,11.06,66.36
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,1.38,1,Manhattan,Manhattan,1,1.5,12.8
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,1.07,1,Manhattan,Manhattan,1,3.99,17.29
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,0.5,1,Manhattan,Manhattan,2,0.0,8.8
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,5,1.23,1,Manhattan,Manhattan,1,2.58,12.88
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,5,1.99,1,Manhattan,Manhattan,1,3.58,17.88
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,2.21,1,Manhattan,Manhattan,1,2.96,17.76
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,0.5,1,Manhattan,Manhattan,1,1.55,9.35
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,2,1.36,1,Manhattan,Manhattan,2,0.0,12.8
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,2.62,1,Manhattan,Manhattan,2,0.0,17.3
2019-06-19,Wednesday,21,2019-06-19,Wednesday,21,1,1.65,1,Manhattan,Manhattan,2,0.0,12.8
2019-06-19,Wednesday,21,2019-06-19,Wednesday,22,1,1.11,1,Manhattan,Manhattan,2,0.0,13.3
