pickup_date,pickup_day_of_week,pickup_hour,dropoff_date,dropoff_day_of_week,dropoff_hour,passenger_count,trip_distance,RatecodeID,pickup_location,dropoff_location,total_amount
2019-06-23,Sunday,13,2019-06-23,Sunday,14,1,4.4,1,TriBeCa/Civic Center,Murray Hill,32.75
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,1.1,1,Upper East Side North,Upper West Side North,11.16
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,1.03,1,Lincoln Square West,Clinton East,9.3
2019-06-23,Sunday,13,2019-06-23,Sunday,14,5,16.89,2,Midtown South,JFK Airport,76.78
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,2.05,1,Financial District North,TriBeCa/Civic Center,14.76
2019-06-23,Sunday,13,2019-06-23,Sunday,13,2,2.29,1,East Chelsea,Two Bridges/Seward Park,18.0
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,1.73,1,TriBeCa/Civic Center,Lower East Side,14.16
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,0.11,5,Clinton Hill,Clinton Hill,48.8
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,0.68,1,Kips Bay,Gramercy,7.3
2019-06-23,Sunday,13,2019-06-23,Sunday,14,2,5.76,1,World Trade Center,Midtown East,27.36
2019-06-23,Sunday,13,2019-06-23,Sunday,14,1,17.11,2,Union Sq,JFK Airport,76.78
2019-06-23,Sunday,13,2019-06-23,Sunday,13,2,1.85,1,Clinton East,East Chelsea,14.12
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,1.1,1,Upper East Side South,Midtown East,8.8
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,1.71,1,Lenox Hill West,Midtown East,12.39
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,0.66,1,East Chelsea,West Chelsea/Hudson Yards,9.36
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,1.44,1,West Chelsea/Hudson Yards,Clinton West,13.56
2019-06-23,Sunday,13,2019-06-23,Sunday,14,6,2.8,1,West Village,Midtown North,19.89
2019-06-23,Sunday,13,2019-06-23,Sunday,13,2,1.59,1,Seaport,SoHo,15.96
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,1.8,1,East Flatbush/Remsen Village,Ocean Hill,11.3
2019-06-23,Sunday,13,2019-06-23,Sunday,14,3,9.67,1,LaGuardia Airport,Greenwich Village South,40.56
2019-06-23,Sunday,13,2019-06-23,Sunday,14,1,8.3,1,LaGuardia Airport,Times Sq/Theatre District,46.67
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,3.64,1,Clinton East,TriBeCa/Civic Center,20.8
2019-06-23,Sunday,13,2019-06-23,Sunday,14,1,0.46,1,Battery Park City,Financial District South,8.3
2019-06-23,Sunday,13,2019-06-23,Sunday,14,1,1.0,1,Penn Station/Madison Sq West,West Village,9.95
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,3.18,1,Lenox Hill West,East Harlem North,15.3
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,1.09,1,Central Park,Central Park,7.8
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,1.2,1,Upper West Side South,Lincoln Square East,11.76
2019-06-23,Sunday,12,2019-06-23,Sunday,13,1,7.74,1,Washington Heights North,West Chelsea/Hudson Yards,32.16
2019-06-23,Sunday,13,2019-06-23,Sunday,13,5,0.87,1,Gramercy,Kips Bay,9.36
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,8.89,1,LaGuardia Airport,Morningside Heights,38.92
2019-06-23,Sunday,13,2019-06-23,Sunday,13,6,0.26,5,Midtown Center,Midtown Center,80.16
2019-06-23,Sunday,13,2019-06-23,Sunday,13,2,0.7,1,Upper West Side South,Lincoln Square East,10.55
2019-06-23,Sunday,13,2019-06-23,Sunday,13,2,1.15,1,Penn Station/Madison Sq West,East Chelsea,10.3
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,1.86,1,Flatiron,Murray Hill,15.38
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,1.13,1,Upper West Side South,Lincoln Square East,13.39
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,2.23,1,East Chelsea,Sutton Place/Turtle Bay North,15.8
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,0.8,1,Clinton West,Times Sq/Theatre District,10.38
2019-06-23,Sunday,13,2019-06-23,Sunday,13,4,1.8,1,Little Italy/NoLiTa,West Village,15.3
2019-06-23,Sunday,13,2019-06-23,Sunday,14,1,1.65,1,West Chelsea/Hudson Yards,Murray Hill,13.3
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,7.8,1,LaGuardia Airport,Midtown East,44.3
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,9.77,1,Times Sq/Theatre District,LaGuardia Airport,42.36
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,8.16,1,Upper West Side North,Lower East Side,36.96
2019-06-23,Sunday,13,2019-06-23,Sunday,14,1,5.69,1,East Elmhurst,JFK Airport,20.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,3,1.0,1,Upper East Side South,Lenox Hill East,11.15
2019-06-23,Sunday,14,2019-06-23,Sunday,14,3,4.5,1,East Village,East Harlem South,23.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,3.7,1,East Chelsea,Two Bridges/Seward Park,28.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.93,1,Gramercy,Upper East Side South,16.56
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.2,1,Midtown North,Clinton East,12.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,3.89,1,Greenwich Village North,Yorkville West,23.16
2019-06-23,Sunday,14,2019-06-23,Sunday,14,3,0.9,1,Sutton Place/Turtle Bay North,Midtown Center,13.5
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,0.7,1,Lower East Side,East Village,9.35
2019-06-23,Sunday,14,2019-06-23,Sunday,15,1,13.99,1,JFK Airport,Fort Greene,60.36
2019-06-23,Sunday,14,2019-06-23,Sunday,14,3,0.7,1,Clinton East,Clinton West,9.95
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,0.5,1,Midtown South,Clinton East,7.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,6,3.08,1,Upper West Side South,Garment District,21.96
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.8,1,Seaport,Two Bridges/Seward Park,14.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,5.89,1,JFK Airport,Richmond Hill,20.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,2.31,1,Briarwood/Jamaica Hills,Richmond Hill,14.3
2019-06-23,Sunday,14,2019-06-23,Sunday,15,2,16.47,2,JFK Airport,Murray Hill,61.42
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,0.76,1,Midtown South,Murray Hill,9.68
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,0.92,1,Sutton Place/Turtle Bay North,Midtown Center,12.25
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,0.7,1,Lenox Hill East,Upper East Side South,11.15
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,6.04,1,Clinton East,Manhattanville,29.3
2019-06-23,Sunday,14,2019-06-23,Sunday,15,2,14.6,3,Little Italy/NoLiTa,Newark Airport,72.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,2.3,1,East Village,Sutton Place/Turtle Bay North,11.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,2.1,1,Murray Hill,Lincoln Square East,16.55
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,2.3,1,Upper West Side South,Sutton Place/Turtle Bay North,17.15
2019-06-23,Sunday,14,2019-06-23,Sunday,14,4,0.76,1,Midtown North,Upper East Side South,9.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,0.53,1,Midtown North,Midtown East,7.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,0.67,1,World Trade Center,Battery Park,10.56
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.53,1,Midtown Center,Flatiron,12.36
2019-06-23,Sunday,14,2019-06-23,Sunday,14,3,1.11,1,East Chelsea,Garment District,11.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,0.4,1,Upper West Side South,Upper West Side South,8.75
2019-06-23,Sunday,14,2019-06-23,Sunday,15,2,18.68,2,JFK Airport,Greenwich Village South,59.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,5,0.4,1,East Harlem North,East Harlem South,4.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.0,1,Upper East Side South,Midtown Center,10.55
2019-06-23,Sunday,14,2019-06-23,Sunday,15,1,3.52,1,Midtown Center,East Harlem North,16.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.34,1,Upper East Side South,Upper East Side North,10.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.5,1,Midtown North,Midtown South,12.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,1.0,1,East Village,Kips Bay,10.0
2019-06-23,Sunday,14,2019-06-23,Sunday,15,2,3.5,1,Penn Station/Madison Sq West,East Village,24.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,3.9,1,East Village,Financial District South,21.35
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,2.47,1,Lenox Hill East,East Harlem South,17.76
2019-06-23,Sunday,14,2019-06-23,Sunday,15,3,7.5,1,Times Sq/Theatre District,Boerum Hill,28.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.58,1,Greenwich Village South,Flatiron,13.5
2019-06-23,Sunday,14,2019-06-23,Sunday,15,3,17.39,2,Times Sq/Theatre District,JFK Airport,61.42
2019-06-23,Sunday,14,2019-06-23,Sunday,15,1,17.9,2,JFK Airport,Midtown East,66.35
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,0.47,1,Penn Station/Madison Sq West,Union Sq,9.96
2019-06-23,Sunday,14,2019-06-23,Sunday,14,5,2.04,1,Murray Hill,West Chelsea/Hudson Yards,20.16
2019-06-23,Sunday,14,2019-06-23,Sunday,15,2,6.0,1,Battery Park City,Midtown South,25.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,0.5,1,Yorkville West,Central Park,9.35
2019-06-23,Sunday,14,2019-06-23,Sunday,15,1,2.9,1,Park Slope,Clinton Hill,22.45
2019-06-23,Sunday,14,2019-06-23,Sunday,14,6,0.85,1,Upper West Side South,Lincoln Square West,11.0
2019-06-23,Sunday,14,2019-06-23,Sunday,15,1,2.41,1,Upper West Side South,Upper East Side South,17.76
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,0.6,1,Greenwich Village North,Union Sq,9.55
2019-06-23,Sunday,14,2019-06-23,Sunday,14,5,0.98,1,Upper East Side North,Upper East Side South,8.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,2.18,1,West Village,Lower East Side,17.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,0,2.4,1,Lincoln Square East,West Chelsea/Hudson Yards,18.35
2019-06-23,Sunday,14,2019-06-23,Sunday,15,3,17.7,2,JFK Airport,Midtown Center,55.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.41,1,Union Sq,Midtown Center,12.25
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,1.9,1,Upper West Side South,Midtown North,15.35
2019-06-23,Sunday,14,2019-06-23,Sunday,15,5,1.33,1,Midtown North,Murray Hill,10.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,2.07,1,Murray Hill,Upper East Side South,19.32
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,0.76,1,UN/Turtle Bay South,Kips Bay,9.36
2019-06-23,Sunday,14,2019-06-23,Sunday,15,1,1.87,1,Murray Hill,Gramercy,15.96
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.27,1,Union Sq,SoHo,12.36
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,10.5,1,Upper West Side South,LaGuardia Airport,53.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,0,1.1,1,West Village,East Chelsea,12.35
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.34,1,Lower East Side,Gramercy,9.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,0.93,1,Murray Hill,Penn Station/Madison Sq West,12.96
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,3.64,1,Upper East Side South,Union Sq,21.62
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,2.64,1,Penn Station/Madison Sq West,TriBeCa/Civic Center,17.76
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,4.38,1,West Chelsea/Hudson Yards,Financial District South,21.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,0.97,1,Penn Station/Madison Sq West,Murray Hill,12.55
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,4.52,1,Upper East Side North,West Concourse,22.56
2019-06-23,Sunday,14,2019-06-23,Sunday,14,0,2.2,1,Times Sq/Theatre District,Upper East Side North,14.8
2019-06-23,Sunday,13,2019-06-23,Sunday,13,1,0.63,1,Midtown Center,Upper East Side South,9.96
2019-06-23,Sunday,14,2019-06-23,Sunday,15,1,3.5,1,Lenox Hill East,Penn Station/Madison Sq West,23.5
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,0.3,1,Lincoln Square East,Lincoln Square East,7.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,2.1,1,Lincoln Square West,Midtown Center,16.45
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,1.0,1,West Chelsea/Hudson Yards,Penn Station/Madison Sq West,15.18
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,1.47,1,Times Sq/Theatre District,Lenox Hill West,11.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.07,1,Penn Station/Madison Sq West,Murray Hill,14.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,1.51,1,Central Park,Upper East Side South,13.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.57,1,Yorkville West,Sutton Place/Turtle Bay North,10.3
2019-06-23,Sunday,14,2019-06-23,Sunday,15,2,1.18,1,West Chelsea/Hudson Yards,Garment District,14.8
2019-06-23,Sunday,14,2019-06-23,Sunday,15,5,20.21,2,JFK Airport,Manhattan Valley,61.92
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,4.86,1,Central Park,Penn Station/Madison Sq West,27.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.51,1,Union Sq,Meatpacking/West Village West,13.53
2019-06-23,Sunday,14,2019-06-23,Sunday,14,3,0.7,1,Battery Park City,Battery Park City,12.25
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,2.09,1,Lower East Side,Williamsburg (South Side),15.38
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,0.54,1,Midtown North,Times Sq/Theatre District,10.56
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,0.57,1,Central Harlem,Bloomingdale,6.96
2019-06-23,Sunday,14,2019-06-23,Sunday,15,2,7.3,1,Upper West Side South,Financial District North,31.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,12.03,1,LaGuardia Airport,Garment District,59.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,0.8,1,Manhattan Valley,Manhattan Valley,6.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,3,1.2,1,Central Park,Central Harlem,8.5
2019-06-23,Sunday,14,2019-06-23,Sunday,14,5,2.97,1,Lincoln Square West,Yorkville West,18.3
2019-06-23,Sunday,14,2019-06-23,Sunday,15,1,4.6,1,Upper West Side South,Gramercy,25.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,4,1.42,1,Midtown North,Midtown East,12.96
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.8,1,Midtown East,Greenwich Village North,13.0
2019-06-23,Sunday,14,2019-06-23,Sunday,14,0,0.5,1,Upper East Side North,Upper East Side North,8.84
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.94,1,East Chelsea,Midtown Center,13.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.91,1,Clinton West,Penn Station/Madison Sq West,18.5
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,0.86,1,TriBeCa/Civic Center,Financial District North,9.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.4,1,Midtown Center,Penn Station/Madison Sq West,15.36
2019-06-23,Sunday,14,2019-06-23,Sunday,14,6,1.59,1,JFK Airport,JFK Airport,6.8
2019-06-23,Sunday,13,2019-06-23,Sunday,14,1,0.82,1,East Chelsea,Clinton East,10.56
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.57,1,Greenwich Village North,Penn Station/Madison Sq West,13.56
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.96,1,Greenwich Village North,Kips Bay,15.96
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,2.26,1,Upper East Side South,Clinton East,16.55
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,0.55,1,Murray Hill,Murray Hill,10.3
2019-06-23,Sunday,14,2019-06-23,Sunday,15,1,16.5,2,Murray Hill,JFK Airport,61.42
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.99,1,West Chelsea/Hudson Yards,Lincoln Square East,16.62
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,3.7,1,Midtown North,East Village,19.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,10.22,1,Penn Station/Madison Sq West,Gowanus,39.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,9.73,1,LaGuardia Airport,Morningside Heights,47.3
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,1.41,1,Times Sq/Theatre District,Midtown North,10.8
2019-06-23,Sunday,14,2019-06-23,Sunday,14,0,2.1,1,Lenox Hill West,Midtown East,17.15
2019-06-23,Sunday,14,2019-06-23,Sunday,14,2,2.5,1,East Chelsea,Lincoln Square West,19.55
2019-06-23,Sunday,14,2019-06-23,Sunday,15,1,4.23,1,Penn Station/Madison Sq West,Yorkville East,27.36
2019-06-23,Sunday,14,2019-06-23,Sunday,14,1,3.14,1,LaGuardia Airport,Astoria,14.8
2019-06-23,Sunday,14,2019-06-23,Sunday,15,1,4.58,1,Midtown Center,World Trade Center,29.12
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,0.0,1,Midtown Center,Riverdale/North Riverdale/Fieldston,35.8
2019-06-23,Sunday,15,2019-06-23,Sunday,15,0,1.2,1,Upper East Side South,Yorkville East,11.3
2019-06-23,Sunday,15,2019-06-23,Sunday,15,2,1.3,1,Midtown Center,Midtown South,14.15
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,2.91,1,Central Park,Murray Hill,20.16
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,0.6,1,Upper West Side South,Lincoln Square East,11.0
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,0.72,1,SoHo,TriBeCa/Civic Center,10.56
2019-06-23,Sunday,15,2019-06-23,Sunday,15,2,3.54,1,West Chelsea/Hudson Yards,SoHo,21.96
2019-06-23,Sunday,15,2019-06-23,Sunday,16,1,8.6,1,Lenox Hill West,LaGuardia Airport,41.27
2019-06-23,Sunday,15,2019-06-23,Sunday,16,1,8.14,1,LaGuardia Airport,Midtown South,35.92
2019-06-23,Sunday,15,2019-06-23,Sunday,15,3,2.0,1,Clinton West,Upper West Side South,13.57
2019-06-23,Sunday,15,2019-06-23,Sunday,16,1,0.6,1,Times Sq/Theatre District,Penn Station/Madison Sq West,11.75
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,1.8,1,Upper West Side South,Yorkville West,15.96
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,0.55,1,Lenox Hill West,Upper East Side South,8.0
2019-06-23,Sunday,15,2019-06-23,Sunday,15,2,0.7,1,Murray Hill,Gramercy,9.95
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,1.79,1,Midtown East,Gramercy,12.3
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,1.26,1,Midtown East,Upper East Side South,10.3
2019-06-23,Sunday,15,2019-06-23,Sunday,16,1,0.78,1,Little Italy/NoLiTa,Little Italy/NoLiTa,11.76
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,1.09,1,West Chelsea/Hudson Yards,Penn Station/Madison Sq West,11.3
2019-06-23,Sunday,15,2019-06-23,Sunday,16,1,1.4,1,Penn Station/Madison Sq West,Union Sq,13.55
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,1.1,1,Yorkville East,Central Park,12.36
2019-06-23,Sunday,15,2019-06-23,Sunday,15,2,3.98,1,Yorkville West,Penn Station/Madison Sq West,18.3
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,1.78,1,Yorkville West,Central Park,12.3
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,17.8,3,Midtown Center,Newark Airport,80.8
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,0.79,1,West Village,SoHo,8.3
2019-06-23,Sunday,15,2019-06-23,Sunday,16,1,1.51,1,Upper East Side South,Sutton Place/Turtle Bay North,15.38
2019-06-23,Sunday,15,2019-06-23,Sunday,15,6,0.65,1,Upper East Side North,Yorkville West,8.8
2019-06-23,Sunday,15,2019-06-23,Sunday,15,2,0.47,1,Manhattan Valley,Bloomingdale,5.16
2019-06-23,Sunday,15,2019-06-23,Sunday,15,6,0.46,1,Upper East Side North,Upper East Side North,9.36
2019-06-23,Sunday,15,2019-06-23,Sunday,15,2,2.06,1,Lenox Hill West,Upper West Side South,15.96
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,2.3,1,UN/Turtle Bay South,East Village,16.8
2019-06-23,Sunday,15,2019-06-23,Sunday,15,2,2.5,1,Lenox Hill West,Midtown South,17.3
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,2.04,1,Midtown North,Upper West Side South,15.36
2019-06-23,Sunday,15,2019-06-23,Sunday,16,5,15.17,1,Lenox Hill West,South Ozone Park,57.96
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,5.0,1,West Village,Upper East Side North,22.74
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,1.72,1,Upper West Side South,Yorkville East,11.3
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,0.8,1,Upper East Side North,East Harlem South,11.3
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,1.0,1,West Chelsea/Hudson Yards,Union Sq,9.3
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,0.8,1,West Village,East Chelsea,7.8
2019-06-23,Sunday,15,2019-06-23,Sunday,15,2,9.75,1,Midtown Center,LaGuardia Airport,49.7
2019-06-23,Sunday,15,2019-06-23,Sunday,15,3,1.28,1,Flatiron,Hudson Sq,11.76
2019-06-23,Sunday,15,2019-06-23,Sunday,15,0,1.1,1,Upper West Side South,Manhattan Valley,10.55
2019-06-23,Sunday,15,2019-06-23,Sunday,15,2,1.2,1,East Village,West Village,12.3
2019-06-23,Sunday,15,2019-06-23,Sunday,16,2,16.15,1,JFK Airport,Long Island City/Hunters Point,53.8
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,9.26,1,Midtown Center,LaGuardia Airport,43.61
2019-06-23,Sunday,15,2019-06-23,Sunday,15,2,0.83,1,Garment District,Flatiron,10.56
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,0.9,1,Flatiron,West Village,10.38
2019-06-23,Sunday,15,2019-06-23,Sunday,16,1,22.8,2,JFK Airport,Battery Park City,73.67
2019-06-23,Sunday,15,2019-06-23,Sunday,16,2,3.56,1,Penn Station/Madison Sq West,Lenox Hill East,19.8
2019-06-23,Sunday,15,2019-06-23,Sunday,15,6,1.18,1,Penn Station/Madison Sq West,Midtown East,14.04
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,2.27,1,Morningside Heights,East Harlem North,11.8
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,4.12,1,Lower East Side,Midtown Center,21.36
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,0.8,1,Lincoln Square East,Times Sq/Theatre District,11.16
2019-06-23,Sunday,15,2019-06-23,Sunday,15,1,0.5,1,Financial District North,Chinatown,7.3
2019-06-23,Sunday,15,2019-06-23,Sunday,16,5,1.68,1,Midtown North,Murray Hill,14.3
