pickup_date,pickup_day_of_week,pickup_hour,dropoff_date,dropoff_day_of_week,dropoff_hour,passenger_count,trip_distance,RatecodeID,pickup_location,dropoff_location,total_amount
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,3.3,1,Upper West Side North,Hamilton Heights,12.8
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,0.4,1,SoHo,Little Italy/NoLiTa,9.95
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,0.99,1,Penn Station/Madison Sq West,West Village,11.0
2019-06-01,Saturday,0,2019-06-01,Saturday,0,2,2.53,1,Midtown South,Lenox Hill East,18.96
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,0.56,1,Lenox Hill West,Lenox Hill West,9.9
2019-06-01,Saturday,0,2019-06-01,Saturday,0,2,6.86,1,LaGuardia Airport,Williamsburg (North Side),29.64
2019-06-01,Saturday,0,2019-06-01,Saturday,0,6,3.66,1,Hudson Sq,Clinton East,17.8
2019-06-01,Saturday,0,2019-06-01,Saturday,1,1,1.6,1,Midtown South,Stuy Town/Peter Cooper Village,13.3
2019-06-01,Saturday,0,2019-06-01,Saturday,1,1,5.76,1,Lincoln Square East,Washington Heights South,28.56
2019-06-01,Saturday,0,2019-06-01,Saturday,0,2,1.6,1,Lincoln Square East,Sutton Place/Turtle Bay North,12.3
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,2.88,1,Greenwich Village South,Williamsburg (South Side),19.8
2019-06-01,Saturday,0,2019-06-01,Saturday,1,3,1.15,1,Yorkville West,Lenox Hill East,12.36
2019-06-01,Saturday,0,2019-06-01,Saturday,0,3,0.3,1,Little Italy/NoLiTa,Lower East Side,8.75
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,0.6,1,Gramercy,Kips Bay,9.95
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,1.04,1,Penn Station/Madison Sq West,West Village,-9.3
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,0.84,1,East Chelsea,West Village,10.56
2019-06-01,Saturday,0,2019-06-01,Saturday,1,1,1.22,1,Gramercy,East Village,14.16
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,3.6,1,Gramercy,Lenox Hill West,20.75
2019-06-01,Saturday,0,2019-06-01,Saturday,1,1,5.93,1,West Village,Upper West Side North,23.8
2019-06-01,Saturday,0,2019-06-01,Saturday,0,2,0.69,1,Carroll Gardens,Carroll Gardens,5.8
2019-06-01,Saturday,0,2019-06-01,Saturday,0,2,0.92,1,West Chelsea/Hudson Yards,Clinton East,11.0
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,4.35,1,East Village,Battery Park City,23.8
2019-06-01,Saturday,0,2019-06-01,Saturday,1,1,11.4,1,Clinton East,East Elmhurst,43.8
2019-06-01,Saturday,0,2019-06-01,Saturday,0,5,1.71,1,East Village,Kips Bay,14.16
2019-06-01,Saturday,0,2019-06-01,Saturday,0,5,0.72,1,Lower East Side,Alphabet City,11.16
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,2.1,1,Upper East Side North,Sutton Place/Turtle Bay North,13.3
2019-05-31,Friday,21,2019-05-31,Friday,21,2,2.01,1,Times Sq/Theatre District,Lenox Hill East,16.3
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,3.27,1,Murray Hill,Sunnyside,16.8
2019-06-01,Saturday,0,2019-06-01,Saturday,0,2,2.8,1,Meatpacking/West Village West,Murray Hill,18.3
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,1.27,1,Central Park,Central Park,10.3
2019-06-01,Saturday,0,2019-06-01,Saturday,1,3,1.4,1,Flatiron,West Chelsea/Hudson Yards,13.8
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,1.8,1,NV,NV,11.16
2019-06-01,Saturday,0,2019-06-01,Saturday,0,0,11.7,1,Lower East Side,Washington Heights North,46.6
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,1.9,1,West Village,Murray Hill,15.8
2019-06-01,Saturday,0,2019-06-01,Saturday,0,2,3.51,1,West Village,Downtown Brooklyn/MetroTech,18.8
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,1.67,1,Murray Hill,East Village,16.02
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,0.61,1,Lenox Hill West,Upper East Side South,8.8
2019-06-01,Saturday,0,2019-06-01,Saturday,0,5,1.11,1,Greenwich Village North,Alphabet City,11.76
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,1.48,1,Greenwich Village South,Alphabet City,12.3
2019-05-31,Friday,23,2019-06-01,Saturday,0,1,0.86,1,Union Sq,Murray Hill,11.16
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,1.22,1,West Village,Gramercy,13.56
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,2.3,1,Little Italy/NoLiTa,East Chelsea,18.55
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,0.46,1,East Village,Greenwich Village North,9.75
2019-06-01,Saturday,0,2019-06-01,Saturday,1,1,2.86,1,UN/Turtle Bay South,West Village,21.36
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,1.85,1,Midtown South,Lincoln Square East,16.56
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,1.44,1,Greenwich Village South,East Village,14.76
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,2.8,1,Yorkville West,Kips Bay,20.75
2019-06-01,Saturday,0,2019-06-01,Saturday,1,2,2.01,1,East Village,East Chelsea,14.76
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,1.55,1,Midtown Center,Penn Station/Madison Sq West,13.8
2019-06-01,Saturday,0,2019-06-01,Saturday,0,2,1.25,1,East Village,Murray Hill,11.3
2019-06-01,Saturday,0,2019-06-01,Saturday,1,1,1.34,1,Upper East Side South,Lincoln Square West,13.56
2019-06-01,Saturday,0,2019-06-01,Saturday,0,3,0.67,1,Clinton West,Clinton East,10.56
2019-06-01,Saturday,0,2019-06-01,Saturday,1,5,8.22,1,Garment District,East Williamsburg,36.3
2019-06-01,Saturday,0,2019-06-01,Saturday,1,5,0.8,1,SoHo,Little Italy/NoLiTa,11.16
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,2.47,1,West Village,Seaport,16.8
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,5.9,1,East Village,Roosevelt Island,31.3
2019-06-01,Saturday,0,2019-06-01,Saturday,0,2,2.8,1,Greenwich Village South,Downtown Brooklyn/MetroTech,18.35
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,2.68,1,Meatpacking/West Village West,Clinton East,20.76
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,1.6,1,UN/Turtle Bay South,Lenox Hill East,12.3
2019-05-31,Friday,23,2019-06-01,Saturday,0,1,1.8,1,East Village,Flatiron,15.96
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,1.28,1,Meatpacking/West Village West,East Chelsea,9.96
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,3.4,1,West Village,Sutton Place/Turtle Bay North,18.68
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,6.58,1,Long Island City/Hunters Point,Central Harlem North,25.8
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,2.92,1,Chinatown,Murray Hill,15.3
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,2.91,1,Greenwich Village North,Financial District South,15.3
2019-06-01,Saturday,0,2019-06-01,Saturday,0,5,1.39,1,East Village,West Village,12.96
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,0.6,1,West Chelsea/Hudson Yards,East Chelsea,8.8
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,3.21,1,West Village,Battery Park,17.3
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,0.75,1,East Chelsea,East Chelsea,10.8
2019-06-01,Saturday,0,2019-06-01,Saturday,1,1,5.8,1,Lincoln Square West,Battery Park City,35.15
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,2.26,1,Upper West Side South,Central Harlem,16.8
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,0.6,1,East Harlem South,East Harlem South,7.55
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,1.0,1,West Village,TriBeCa/Civic Center,11.75
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,0.24,1,Penn Station/Madison Sq West,Midtown South,8.76
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,0.5,1,West Village,Greenwich Village South,8.3
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,5.36,1,Union Sq,Park Slope,32.16
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,5.15,1,Lower East Side,Central Park,27.36
2019-06-01,Saturday,0,2019-06-01,Saturday,0,2,1.7,1,SoHo,Union Sq,12.3
2019-06-01,Saturday,0,2019-06-01,Saturday,0,3,1.0,1,Greenwich Village North,Flatiron,11.75
2019-06-01,Saturday,0,2019-06-01,Saturday,0,2,0.91,1,Clinton East,Clinton West,11.16
2019-06-01,Saturday,0,2019-06-01,Saturday,1,2,1.2,1,East Village,Gramercy,11.75
2019-06-01,Saturday,0,2019-06-01,Saturday,1,1,3.43,1,Clinton East,East Village,27.36
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,2.0,1,Times Sq/Theatre District,Gramercy,13.3
2019-06-01,Saturday,0,2019-06-01,Saturday,0,1,4.8,1,Greenwich Village South,Upper East Side North,22.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,2,2.34,1,Bushwick South,Clinton Hill,11.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,6,5.14,1,Clinton East,Financial District North,27.36
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,2.29,1,Clinton West,West Village,14.76
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.7,1,Clinton East,Upper West Side South,14.75
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,0.94,1,Little Italy/NoLiTa,East Village,11.76
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.23,1,Gramercy,UN/Turtle Bay South,12.96
2019-06-01,Saturday,1,2019-06-01,Saturday,2,3,9.91,1,Clinton West,Sunset Park East,50.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,2,6.6,1,JFK Airport,Woodhaven,22.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.58,1,Murray Hill,East Chelsea,12.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,5,1.65,1,Little Italy/NoLiTa,Flatiron,14.16
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,2.9,1,East Village,Lenox Hill East,15.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,3,0.0,5,Clinton East,NV,90.96
2019-06-01,Saturday,1,2019-06-01,Saturday,1,0,1.1,1,East Village,Lower East Side,13.55
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,5.14,1,Sutton Place/Turtle Bay North,Manhattanville,20.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.9,1,Bloomingdale,Hamilton Heights,9.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,0.9,1,Penn Station/Madison Sq West,Murray Hill,12.25
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,0.8,1,Lower East Side,Alphabet City,11.16
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,2.1,1,Meatpacking/West Village West,Midtown South,16.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,3.34,1,Crown Heights North,Carroll Gardens,16.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,2,0.9,1,Clinton West,West Chelsea/Hudson Yards,10.56
2019-06-01,Saturday,1,2019-06-01,Saturday,1,6,5.56,1,Times Sq/Theatre District,Manhattanville,22.8
2019-06-01,Saturday,1,2019-06-01,Saturday,2,2,4.49,1,Times Sq/Theatre District,East Harlem North,23.76
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.54,1,Prospect Park,Crown Heights South,8.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.67,1,Union Sq,Midtown East,16.64
2019-06-01,Saturday,1,2019-06-01,Saturday,1,2,0.81,1,Times Sq/Theatre District,Midtown Center,9.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.22,1,East Harlem South,Manhattan Valley,9.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,0.92,1,Kips Bay,Sutton Place/Turtle Bay North,9.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,2.47,1,SoHo,Midtown South,15.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,3.1,1,East Village,East Chelsea,16.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,4,1.15,1,West Chelsea/Hudson Yards,Clinton East,11.16
2019-06-01,Saturday,1,2019-06-01,Saturday,2,1,5.31,1,Clinton East,Astoria,26.16
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.5,1,Clinton East,Midtown North,10.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,0,0.5,1,East Village,Lower East Side,11.0
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.0,1,Clinton East,Sutton Place/Turtle Bay North,9.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,2.33,1,West Chelsea/Hudson Yards,Upper West Side South,14.9
2019-06-01,Saturday,1,2019-06-01,Saturday,2,1,10.0,1,Times Sq/Theatre District,Mount Hope,34.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,8.3,1,Clinton East,Washington Heights North,27.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,0.99,1,Midtown South,Flatiron,12.09
2019-06-01,Saturday,1,2019-06-01,Saturday,1,3,1.39,1,Seaport,Hudson Sq,12.96
2019-06-01,Saturday,1,2019-06-01,Saturday,1,3,0.02,2,Greenwich Village South,East Village,55.3
2019-06-01,Saturday,1,2019-06-01,Saturday,2,2,1.1,1,Lower East Side,East Village,12.96
2019-06-01,Saturday,1,2019-06-01,Saturday,1,4,2.3,1,East Chelsea,Times Sq/Theatre District,13.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,2,3.1,1,West Chelsea/Hudson Yards,Upper West Side South,15.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,6,2.41,1,Yorkville West,Sutton Place/Turtle Bay North,15.36
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.54,1,Flatiron,Murray Hill,14.16
2019-06-01,Saturday,0,2019-06-01,Saturday,1,4,2.73,1,TriBeCa/Civic Center,Penn Station/Madison Sq West,17.25
2019-06-01,Saturday,1,2019-06-01,Saturday,1,6,7.53,1,Penn Station/Madison Sq West,Washington Heights South,29.3
2019-06-01,Saturday,1,2019-06-01,Saturday,2,1,2.3,1,Penn Station/Madison Sq West,East Village,16.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,6.7,1,Midtown East,Brooklyn Heights,30.35
2019-06-01,Saturday,1,2019-06-01,Saturday,1,6,5.39,1,East Village,East Harlem South,25.56
2019-06-01,Saturday,0,2019-06-01,Saturday,1,1,1.2,1,Union Sq,Greenwich Village South,12.36
2019-06-01,Saturday,1,2019-06-01,Saturday,1,2,1.41,1,Gramercy,Penn Station/Madison Sq West,12.96
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,2.22,1,Morningside Heights,Central Harlem North,14.16
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.83,1,Central Harlem,Hamilton Heights,9.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.1,1,SoHo,Alphabet City,9.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,2.57,1,East Village,Murray Hill,13.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,7.21,1,Clinton East,Williamsburg (South Side),35.76
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,0.73,1,Kips Bay,Midtown East,9.96
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,2.54,1,Lenox Hill East,Times Sq/Theatre District,18.36
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,0.72,1,Greenwich Village South,Little Italy/NoLiTa,10.56
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.47,1,Greenwich Village South,Gramercy,11.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,3,6.58,1,West Village,Central Harlem,26.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,2,0.4,1,Union Sq,Midtown South,8.58
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,3.54,1,East Chelsea,Kips Bay,22.56
2019-06-01,Saturday,1,2019-06-01,Saturday,1,2,3.1,1,Clinton East,Upper East Side North,17.8
2019-06-01,Saturday,1,2019-06-01,Saturday,2,1,9.5,1,Lincoln Square East,Spuyten Duyvil/Kingsbridge,36.95
2019-06-01,Saturday,1,2019-06-01,Saturday,2,5,4.56,1,Midtown South,Manhattan Valley,25.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,2.1,1,NV,NV,14.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.6,1,Williamsburg (South Side),East Williamsburg,11.15
2019-06-01,Saturday,1,2019-06-01,Saturday,1,2,1.62,1,East Village,Murray Hill,14.76
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,0.66,1,Lower East Side,East Village,9.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,2,0.63,1,East Harlem North,East Harlem North,5.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,2,2.42,1,Meatpacking/West Village West,Gramercy,17.76
2019-06-01,Saturday,1,2019-06-01,Saturday,2,1,10.86,1,Clinton East,Claremont/Bathgate,38.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.4,1,Greenwich Village South,Midtown South,10.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,6,1.58,1,Clinton East,East Chelsea,12.42
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,3.3,1,Gramercy,Yorkville West,16.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,2,8.1,1,LaGuardia Airport,Midtown South,40.67
2019-06-01,Saturday,1,2019-06-01,Saturday,1,2,2.0,1,NV,Hamilton Heights,10.3
2019-06-01,Saturday,1,2019-06-01,Saturday,2,2,1.69,1,East Village,Flatiron,15.36
2019-06-01,Saturday,1,2019-06-01,Saturday,2,2,13.51,1,Meatpacking/West Village West,Forest Hills,54.75
2019-06-01,Saturday,1,2019-06-01,Saturday,2,2,1.1,1,Greenwich Village South,Greenwich Village North,12.96
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.4,1,Midtown South,Sutton Place/Turtle Bay North,13.55
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,0.51,1,East Village,East Village,8.76
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.73,1,East Village,West Village,12.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.55,1,Murray Hill,Upper East Side South,12.96
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.07,1,Little Italy/NoLiTa,East Village,9.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,2.2,1,Flatiron,Clinton East,15.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,0.94,1,Midtown South,Midtown South,11.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,3,2.8,1,West Village,Midtown Center,19.55
2019-06-01,Saturday,1,2019-06-01,Saturday,1,2,2.47,1,Kips Bay,Lower East Side,18.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,0.5,1,Lincoln Square East,Upper West Side South,9.3
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,5.25,1,Lower East Side,Clinton East,27.36
2019-06-01,Saturday,1,2019-06-01,Saturday,1,2,2.04,1,Lower East Side,Murray Hill,15.36
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,0.91,1,Gramercy,East Village,11.76
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,1.85,1,Greenwich Village South,Gramercy,15.36
2019-06-01,Saturday,1,2019-06-01,Saturday,1,6,0.63,1,Meatpacking/West Village West,East Chelsea,8.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,0,4.3,1,West Village,Fort Greene,24.36
2019-06-01,Saturday,1,2019-06-01,Saturday,1,3,1.1,1,West Village,East Chelsea,12.8
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,16.34,1,JFK Airport,Long Island City/Hunters Point,57.36
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,7.39,1,Seaport,Yorkville West,27.6
2019-06-01,Saturday,1,2019-06-01,Saturday,1,1,3.4,1,West Village,Clinton East,19.55
2019-06-01,Saturday,1,2019-06-01,Saturday,2,1,10.59,1,JFK Airport,Bushwick North,39.36
2019-06-01,Saturday,2,2019-06-01,Saturday,2,1,1.51,1,Gramercy,Garment District,12.96
2019-06-01,Saturday,2,2019-06-01,Saturday,2,1,2.0,1,Flatiron,Midtown Center,14.15
2019-06-01,Saturday,2,2019-06-01,Saturday,2,1,5.69,1,Downtown Brooklyn/MetroTech,Sunnyside,20.8
2019-06-01,Saturday,2,2019-06-01,Saturday,2,2,2.2,1,Upper East Side South,Upper West Side North,15.8
2019-06-01,Saturday,2,2019-06-01,Saturday,2,1,0.56,1,Lenox Hill West,Upper East Side North,7.8
2019-06-01,Saturday,2,2019-06-01,Saturday,2,1,6.42,1,Two Bridges/Seward Park,Yorkville West,27.3
2019-06-01,Saturday,2,2019-06-01,Saturday,2,2,0.89,1,TriBeCa/Civic Center,Hudson Sq,10.3
2019-06-01,Saturday,2,2019-06-01,Saturday,2,1,3.6,1,Little Italy/NoLiTa,Clinton East,21.62
2019-06-01,Saturday,2,2019-06-01,Saturday,2,1,2.03,1,Lower East Side,Flatiron,15.36
