pickup_date,pickup_day_of_week,pickup_hour,dropoff_date,dropoff_day_of_week,dropoff_hour,passenger_count,trip_distance,RatecodeID,pickup_location,dropoff_location,payment_type,tip_amount,total_amount
2019-06-15,Saturday,20,2019-06-15,Saturday,21,1,3.2,1,Manhattan,Manhattan,2,0.0,23.3
2019-06-15,Saturday,20,2019-06-15,Saturday,20,2,0.74,1,Queens,Queens,2,0.0,6.3
2019-06-15,Saturday,20,2019-06-15,Saturday,20,1,1.83,1,Manhattan,Manhattan,1,2.76,16.56
2019-06-15,Saturday,20,2019-06-15,Saturday,21,2,2.18,1,Manhattan,Manhattan,1,0.01,16.81
2019-06-15,Saturday,19,2019-06-15,Saturday,20,2,7.38,1,Manhattan,Manhattan,2,0.0,28.3
2019-06-15,Saturday,20,2019-06-15,Saturday,20,4,1.47,1,Manhattan,Manhattan,1,2.66,15.96
2019-06-15,Saturday,20,2019-06-15,Saturday,20,1,0.8,1,Manhattan,Manhattan,1,0.88,9.68
2019-06-15,Saturday,20,2019-06-15,Saturday,21,1,3.8,1,Manhattan,Manhattan,1,1.0,22.8
2019-06-15,Saturday,20,2019-06-15,Saturday,20,2,4.1,1,Manhattan,Manhattan,1,3.45,20.75
2019-06-15,Saturday,20,2019-06-15,Saturday,20,1,3.79,1,Manhattan,Manhattan,1,3.76,22.56
2019-06-15,Saturday,20,2019-06-15,Saturday,21,2,6.0,1,Manhattan,Manhattan,1,5.55,33.35
2019-06-15,Saturday,20,2019-06-15,Saturday,20,4,1.36,1,Manhattan,Manhattan,2,0.0,10.8
2019-06-15,Saturday,20,2019-06-15,Saturday,20,4,1.57,1,Manhattan,Manhattan,1,2.36,14.16
2019-06-15,Saturday,20,2019-06-15,Saturday,20,1,0.98,1,Manhattan,Manhattan,2,0.0,9.8
2019-06-15,Saturday,20,2019-06-15,Saturday,21,4,22.8,1,Queens,Bronx,2,0.0,67.92
2019-06-15,Saturday,20,2019-06-15,Saturday,20,2,0.8,1,Manhattan,Manhattan,2,0.0,10.3
2019-06-15,Saturday,20,2019-06-15,Saturday,20,1,1.77,1,Brooklyn,Manhattan,1,0.0,11.8
2019-06-15,Saturday,20,2019-06-15,Saturday,21,1,7.63,1,Manhattan,Brooklyn,2,0.0,33.8
2019-06-15,Saturday,20,2019-06-15,Saturday,20,3,0.3,1,Manhattan,Manhattan,2,0.0,7.8
2019-06-15,Saturday,20,2019-06-15,Saturday,20,4,1.83,1,Manhattan,Manhattan,2,0.0,11.8
2019-06-15,Saturday,20,2019-06-15,Saturday,20,1,0.9,1,Manhattan,Manhattan,1,0.0,11.3
2019-06-15,Saturday,20,2019-06-15,Saturday,20,1,1.2,1,Manhattan,Manhattan,1,2.35,14.15
2019-06-15,Saturday,20,2019-06-15,Saturday,20,2,0.9,1,Manhattan,Manhattan,2,0.0,9.3
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,1.09,1,Manhattan,Manhattan,1,4.0,14.3
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,0.8,1,Manhattan,Manhattan,2,0.0,12.8
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,1.3,1,Manhattan,Manhattan,1,2.55,15.35
2019-06-15,Saturday,21,2019-06-15,Saturday,22,2,2.37,1,Manhattan,Manhattan,2,0.0,13.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,2.4,1,Manhattan,Manhattan,1,3.16,18.96
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.6,1,Manhattan,Manhattan,1,2.45,14.75
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,2.14,1,Manhattan,Manhattan,2,0.0,13.8
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,4.41,1,Manhattan,Brooklyn,1,4.86,29.16
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,1.3,1,Manhattan,Manhattan,1,2.35,14.15
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,0.9,1,Manhattan,Manhattan,2,0.0,10.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,4.32,1,Manhattan,Manhattan,1,4.56,27.36
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,1.6,1,Manhattan,Manhattan,1,2.45,14.75
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,2.37,1,Manhattan,Manhattan,1,1.5,14.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.52,1,Manhattan,Manhattan,2,0.0,9.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,1.67,1,Manhattan,Manhattan,1,2.82,14.12
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,4.55,1,Manhattan,Manhattan,1,4.66,27.96
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,0.87,1,Manhattan,Manhattan,1,1.86,11.16
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,1.4,1,Manhattan,Manhattan,2,0.0,15.3
2019-06-15,Saturday,21,2019-06-15,Saturday,21,3,0.8,1,Manhattan,Manhattan,2,0.0,8.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.26,1,Manhattan,Manhattan,1,1.23,13.53
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,3.05,1,Manhattan,Manhattan,2,0.0,12.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.28,1,Manhattan,Manhattan,1,2.7,13.5
2019-06-15,Saturday,21,2019-06-15,Saturday,21,0,3.8,1,Manhattan,Manhattan,1,2.2,20.0
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,2.5,1,Manhattan,Manhattan,1,3.25,19.55
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,5.79,1,Manhattan,Manhattan,1,5.2,26.0
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,0.8,1,Manhattan,Manhattan,1,1.95,11.75
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,2.8,1,Manhattan,Manhattan,2,0.0,18.3
2019-06-15,Saturday,21,2019-06-15,Saturday,21,5,1.46,1,Manhattan,Manhattan,1,2.26,13.56
2019-06-15,Saturday,21,2019-06-15,Saturday,22,3,4.3,1,Manhattan,Queens,2,0.0,19.3
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,4.33,1,Brooklyn,Brooklyn,1,3.56,21.36
2019-06-15,Saturday,21,2019-06-15,Saturday,21,5,1.42,1,Manhattan,Manhattan,1,2.16,12.96
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,1.1,1,Manhattan,Manhattan,1,2.35,14.15
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,1.62,1,Manhattan,Manhattan,1,0.0,12.3
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.29,1,Manhattan,Manhattan,1,2.46,14.76
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,0.0,1,Manhattan,Unknown,2,0.0,31.0
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,0.71,1,Manhattan,Manhattan,1,2.08,10.38
2019-06-15,Saturday,21,2019-06-15,Saturday,21,6,0.66,1,Manhattan,Manhattan,2,0.0,8.8
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,5.45,1,Manhattan,Manhattan,1,3.0,27.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,4,2.2,1,Manhattan,Manhattan,1,2.85,17.15
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,0.0,5,Unknown,Unknown,1,12.36,74.16
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.89,1,Manhattan,Manhattan,1,1.7,14.0
