pickup_date,pickup_day_of_week,pickup_hour,dropoff_date,dropoff_day_of_week,dropoff_hour,passenger_count,trip_distance,RatecodeID,pickup_location,dropoff_location,payment_type,tip_amount,total_amount
2019-06-08,Saturday,11,2019-06-08,Saturday,12,1,1.5,1,Manhattan,Manhattan,1,2.0,15.3
2019-06-08,Saturday,11,2019-06-08,Saturday,12,3,5.49,1,Manhattan,Manhattan,2,0.0,23.8
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,0.8,1,Manhattan,Manhattan,1,1.0,9.3
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,2.49,1,Queens,Brooklyn,2,0.0,9.3
2019-06-08,Saturday,11,2019-06-08,Saturday,11,2,1.7,1,Manhattan,Manhattan,1,2.05,12.35
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,1.21,1,Manhattan,Manhattan,1,1.86,11.16
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,0.55,1,Manhattan,Manhattan,2,0.0,7.3
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,0.9,1,Manhattan,Manhattan,2,0.0,9.8
2019-06-08,Saturday,11,2019-06-08,Saturday,12,1,1.33,1,Manhattan,Manhattan,1,2.0,16.3
2019-06-08,Saturday,11,2019-06-08,Saturday,11,2,1.9,1,Manhattan,Manhattan,1,4.0,20.3
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,0.7,1,Manhattan,Manhattan,2,0.0,9.3
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,1.03,1,Manhattan,Manhattan,1,2.06,12.36
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,4.09,1,Manhattan,Manhattan,1,3.86,23.16
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,3.1,2,Queens,Manhattan,2,0.0,-61.42
2019-06-08,Saturday,11,2019-06-08,Saturday,12,1,1.1,1,Manhattan,Manhattan,2,0.0,10.3
2019-06-08,Saturday,11,2019-06-08,Saturday,11,5,1.1,1,Manhattan,Manhattan,1,2.46,14.76
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,0.0,1,Manhattan,Unknown,2,0.0,7.8
2019-06-08,Saturday,11,2019-06-08,Saturday,11,2,0.57,1,Manhattan,Manhattan,1,0.0,7.8
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,2.05,1,Manhattan,Manhattan,2,0.0,18.3
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,2.41,1,Manhattan,Manhattan,2,0.0,15.8
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,0.69,1,Manhattan,Manhattan,1,1.95,9.75
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,1.92,1,Manhattan,Manhattan,1,2.86,17.16
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,1.67,1,Manhattan,Manhattan,1,2.36,14.16
2019-06-08,Saturday,11,2019-06-08,Saturday,11,0,1.9,1,Manhattan,Manhattan,1,2.35,14.15
2019-06-08,Saturday,11,2019-06-08,Saturday,11,0,1.3,1,Manhattan,Manhattan,1,1.0,10.3
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,0.95,1,Manhattan,Manhattan,1,1.76,10.56
2019-06-08,Saturday,11,2019-06-08,Saturday,11,2,1.23,1,Manhattan,Manhattan,2,0.0,7.3
2019-06-08,Saturday,10,2019-06-08,Saturday,11,1,1.6,1,Manhattan,Manhattan,1,1.0,12.3
2019-06-08,Saturday,11,2019-06-08,Saturday,11,0,0.8,1,Manhattan,Manhattan,1,1.85,11.15
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,1.0,1,Manhattan,Manhattan,2,0.0,8.8
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,3.26,1,Manhattan,Manhattan,1,1.5,18.8
2019-06-08,Saturday,11,2019-06-08,Saturday,12,1,12.55,1,Queens,Manhattan,1,5.0,63.42
2019-06-08,Saturday,10,2019-06-08,Saturday,11,5,10.67,1,Unknown,Unknown,2,0.0,41.42
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,1.5,1,Manhattan,Manhattan,1,2.26,13.56
2019-06-08,Saturday,11,2019-06-08,Saturday,11,5,2.57,1,Manhattan,Manhattan,2,0.0,15.3
2019-06-08,Saturday,10,2019-06-08,Saturday,11,1,1.27,1,Manhattan,Manhattan,1,2.06,12.36
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,1.72,1,Manhattan,Manhattan,1,3.24,14.04
2019-06-08,Saturday,11,2019-06-08,Saturday,12,1,0.9,1,Manhattan,Manhattan,1,2.35,14.15
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,2.19,1,Manhattan,Manhattan,1,3.99,17.29
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,0.6,1,Manhattan,Manhattan,1,1.3,6.6
2019-06-08,Saturday,11,2019-06-08,Saturday,11,2,0.81,1,Manhattan,Manhattan,1,1.0,10.3
2019-06-08,Saturday,11,2019-06-08,Saturday,12,1,18.88,1,Manhattan,Queens,1,9.0,69.3
2019-06-08,Saturday,11,2019-06-08,Saturday,12,1,1.7,1,Manhattan,Manhattan,4,0.0,17.8
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,2.02,1,Manhattan,Manhattan,2,0.0,12.3
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,17.6,2,Queens,Manhattan,1,12.25,73.67
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,0.8,1,Manhattan,Manhattan,1,1.5,10.8
2019-06-08,Saturday,11,2019-06-08,Saturday,12,1,6.85,1,Manhattan,Manhattan,1,5.66,33.96
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,1.02,1,Manhattan,Manhattan,2,0.0,9.8
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,1.42,1,Manhattan,Manhattan,2,0.0,11.3
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,1.02,1,Manhattan,Manhattan,1,1.96,11.76
2019-06-08,Saturday,11,2019-06-08,Saturday,11,2,1.7,1,Manhattan,Manhattan,1,3.05,18.35
2019-06-08,Saturday,11,2019-06-08,Saturday,11,2,4.2,1,Manhattan,Manhattan,1,4.45,22.25
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,3.21,1,Manhattan,Manhattan,1,3.46,20.76
2019-06-08,Saturday,10,2019-06-08,Saturday,11,1,1.87,1,Manhattan,Manhattan,1,2.96,17.76
2019-06-08,Saturday,11,2019-06-08,Saturday,12,2,2.1,1,Manhattan,Manhattan,1,4.1,17.9
2019-06-08,Saturday,11,2019-06-08,Saturday,11,5,1.58,1,Manhattan,Manhattan,2,0.0,11.3
2019-06-08,Saturday,11,2019-06-08,Saturday,11,1,3.54,1,Manhattan,Manhattan,1,3.76,22.56
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,8.0,1,Manhattan,Queens,1,6.45,38.87
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,1.05,1,Manhattan,Manhattan,1,2.33,11.63
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.6,1,Manhattan,Manhattan,1,1.45,8.75
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.6,1,Manhattan,Manhattan,1,1.82,9.12
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.17,1,Manhattan,Manhattan,1,2.94,12.74
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.0,1,Manhattan,Manhattan,2,0.0,8.8
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,1.3,1,Manhattan,Manhattan,1,1.0,11.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,2,1.9,1,Manhattan,Manhattan,1,3.3,16.6
2019-06-08,Saturday,12,2019-06-08,Saturday,12,2,7.9,1,Queens,Manhattan,1,7.25,43.67
2019-06-08,Saturday,12,2019-06-08,Saturday,12,2,1.5,1,Manhattan,Manhattan,1,2.35,14.15
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.56,1,Manhattan,Manhattan,2,0.0,18.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.7,1,Manhattan,Manhattan,1,1.0,12.8
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,1.45,1,Manhattan,Manhattan,1,4.06,24.36
2019-06-08,Saturday,12,2019-06-08,Saturday,13,0,11.8,1,Queens,Manhattan,1,11.85,59.27
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.0,1,Manhattan,Manhattan,1,1.95,11.75
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.14,1,Manhattan,Manhattan,1,2.32,11.62
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.9,1,Manhattan,Manhattan,1,1.0,11.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,7.2,1,Manhattan,Manhattan,1,9.0,37.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,2,2.07,1,Manhattan,Manhattan,1,2.96,17.76
2019-06-08,Saturday,11,2019-06-08,Saturday,12,1,1.72,1,Manhattan,Manhattan,1,3.08,15.38
2019-06-08,Saturday,12,2019-06-08,Saturday,12,2,3.2,1,Manhattan,Manhattan,1,4.8,24.1
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,2.4,1,Manhattan,Manhattan,1,5.0,21.3
2019-06-08,Saturday,12,2019-06-08,Saturday,13,2,3.2,1,Manhattan,Manhattan,1,2.0,26.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.7,1,Manhattan,Manhattan,2,0.0,13.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.53,1,Unknown,Unknown,1,2.26,13.56
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.44,1,Manhattan,Manhattan,1,1.0,13.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.7,1,Manhattan,Manhattan,3,0.0,8.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.8,1,Manhattan,Manhattan,1,1.85,11.15
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.34,1,Manhattan,Manhattan,2,0.0,6.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,2,2.02,1,Manhattan,Manhattan,2,0.0,16.3
2019-06-08,Saturday,12,2019-06-08,Saturday,13,2,3.8,1,Manhattan,Manhattan,2,0.0,20.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.43,1,Manhattan,Manhattan,1,2.06,12.36
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,3.2,1,Manhattan,Manhattan,2,0.0,18.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.55,1,Manhattan,Manhattan,1,1.82,9.12
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,3.56,1,Manhattan,Manhattan,1,3.0,22.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.2,1,Manhattan,Manhattan,2,0.0,10.3
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,1.35,1,Manhattan,Manhattan,2,0.0,10.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,3,0.33,1,Manhattan,Manhattan,2,0.0,4.8
2019-06-08,Saturday,12,2019-06-08,Saturday,13,2,4.32,1,Manhattan,Manhattan,1,4.66,27.96
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,2.3,1,Manhattan,Manhattan,3,0.0,15.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.45,1,Manhattan,Manhattan,2,0.0,7.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.2,1,Manhattan,Manhattan,1,2.45,14.75
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.49,1,Manhattan,Manhattan,1,2.46,14.76
2019-06-08,Saturday,12,2019-06-08,Saturday,12,5,1.85,1,Manhattan,Manhattan,1,2.76,16.56
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.7,1,Manhattan,Manhattan,2,0.0,11.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.35,1,Manhattan,Manhattan,1,2.26,13.56
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,2.4,1,Manhattan,Manhattan,1,3.05,18.35
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.49,1,Manhattan,Manhattan,1,2.16,12.96
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,3.15,1,Manhattan,Manhattan,1,2.0,18.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,6,0.68,1,Manhattan,Manhattan,1,2.46,14.76
2019-06-08,Saturday,12,2019-06-08,Saturday,12,2,1.05,1,Manhattan,Manhattan,1,2.06,12.36
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.5,1,Manhattan,Manhattan,1,0.0,8.3
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,2.13,1,Manhattan,Manhattan,1,2.76,16.56
2019-06-08,Saturday,12,2019-06-08,Saturday,12,3,1.63,1,Manhattan,Manhattan,2,0.0,10.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.22,1,Manhattan,Manhattan,1,1.32,10.12
2019-06-08,Saturday,12,2019-06-08,Saturday,13,4,3.76,1,Manhattan,Brooklyn,1,2.0,20.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,3.95,1,Manhattan,Manhattan,2,0.0,21.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,3,0.69,1,Manhattan,Manhattan,1,2.0,11.3
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,0.42,1,Manhattan,Manhattan,1,1.46,8.76
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.9,1,Manhattan,Manhattan,2,0.0,12.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.9,1,Manhattan,Manhattan,2,0.0,12.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.04,1,Manhattan,Manhattan,1,2.0,11.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.9,1,Manhattan,Manhattan,1,1.85,11.15
2019-06-08,Saturday,12,2019-06-08,Saturday,12,5,0.68,1,Manhattan,Manhattan,1,1.76,10.56
2019-06-08,Saturday,12,2019-06-08,Saturday,12,4,0.32,1,Manhattan,Manhattan,2,0.0,6.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,2.78,1,Manhattan,Manhattan,1,2.0,22.3
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,2.9,1,Manhattan,Manhattan,1,2.5,19.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.5,1,Unknown,Manhattan,1,1.45,8.75
2019-06-08,Saturday,12,2019-06-08,Saturday,13,0,2.4,1,Manhattan,Manhattan,2,0.0,26.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.4,1,Manhattan,Manhattan,2,0.0,12.8
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,0.8,1,Manhattan,Manhattan,1,1.65,9.95
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.4,1,Manhattan,Manhattan,1,2.35,14.15
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.5,1,Manhattan,Manhattan,1,2.3,11.6
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,2.05,1,Manhattan,Manhattan,2,0.0,15.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,10.04,1,Manhattan,Queens,1,8.58,42.88
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,4.6,1,Manhattan,Manhattan,1,5.3,26.6
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,2.3,1,Manhattan,Manhattan,1,4.45,22.25
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,4.13,1,Manhattan,Manhattan,1,5.2,26.0
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,22.7,1,Queens,Brooklyn,1,15.32,76.62
2019-06-08,Saturday,12,2019-06-08,Saturday,12,6,3.41,1,Queens,Queens,2,0.0,11.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.39,1,Manhattan,Manhattan,1,3.7,18.5
2019-06-08,Saturday,12,2019-06-08,Saturday,13,2,1.74,1,Manhattan,Manhattan,1,3.99,17.29
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.97,1,Manhattan,Manhattan,1,1.76,10.56
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,6.5,1,Manhattan,Manhattan,1,9.5,41.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,4,0.0,5,Unknown,Unknown,1,4.82,28.92
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,2.96,1,Manhattan,Manhattan,1,5.19,22.49
2019-06-08,Saturday,12,2019-06-08,Saturday,12,2,1.4,1,Manhattan,Manhattan,1,2.05,12.35
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.94,1,Manhattan,Manhattan,2,0.0,10.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.64,1,Manhattan,Manhattan,1,2.26,13.56
2019-06-08,Saturday,12,2019-06-08,Saturday,13,5,15.51,1,Queens,Brooklyn,1,11.32,56.62
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,3.1,1,Manhattan,Manhattan,2,0.0,21.3
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,5.13,1,Manhattan,Manhattan,1,5.26,31.56
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,12.2,1,Queens,Manhattan,2,0.0,45.92
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,2.4,1,Manhattan,Manhattan,2,0.0,21.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,3.19,1,Manhattan,Manhattan,1,2.5,20.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.89,1,Queens,Queens,1,1.06,6.36
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.43,1,Manhattan,Manhattan,2,0.0,8.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.2,1,Manhattan,Manhattan,1,2.35,14.15
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,4.1,1,Manhattan,Manhattan,1,4.0,26.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.66,1,Manhattan,Manhattan,1,1.0,9.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,0,4.4,1,Manhattan,Manhattan,1,4.15,24.95
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.77,1,Manhattan,Manhattan,2,0.0,9.8
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,0.9,1,Manhattan,Manhattan,1,0.88,9.68
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,3.23,1,Manhattan,Manhattan,2,0.0,21.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.88,1,Manhattan,Manhattan,2,0.0,11.3
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,0.5,1,Manhattan,Manhattan,1,1.0,8.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,6,0.53,1,Manhattan,Manhattan,1,2.36,14.16
2019-06-08,Saturday,12,2019-06-08,Saturday,12,6,17.23,2,Manhattan,Queens,1,11.08,72.5
2019-06-08,Saturday,11,2019-06-08,Saturday,12,1,0.88,1,Manhattan,Manhattan,1,1.0,10.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.9,1,Manhattan,Manhattan,2,0.0,8.8
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,1.17,1,Manhattan,Manhattan,1,2.26,13.56
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.73,1,Manhattan,Manhattan,1,2.26,13.56
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,0.83,1,Manhattan,Manhattan,2,0.0,12.8
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,3.46,1,Manhattan,Manhattan,1,2.0,21.8
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,0.84,1,Manhattan,Manhattan,1,1.0,11.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,2,2.07,1,Manhattan,Manhattan,2,0.0,13.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,2,0.8,1,Manhattan,Manhattan,1,1.0,10.3
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.32,1,Manhattan,Manhattan,1,3.46,20.76
2019-06-08,Saturday,12,2019-06-08,Saturday,12,1,1.9,1,Manhattan,Manhattan,1,3.2,16.0
2019-06-08,Saturday,12,2019-06-08,Saturday,13,1,5.14,1,Manhattan,Manhattan,2,0.0,26.3
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,1.38,1,Manhattan,Manhattan,2,0.0,10.3
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,3.18,1,Manhattan,Manhattan,1,2.2,20.5
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,0.8,1,Manhattan,Manhattan,1,2.2,11.0
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,1.05,1,Manhattan,Manhattan,2,0.0,8.8
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,2.2,1,Manhattan,Manhattan,1,2.0,15.3
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,2.5,1,Manhattan,Manhattan,1,2.0,21.3
2019-06-08,Saturday,13,2019-06-08,Saturday,14,1,1.7,1,Manhattan,Manhattan,1,2.65,15.95
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,0.8,1,Manhattan,Manhattan,1,1.0,10.8
2019-06-08,Saturday,13,2019-06-08,Saturday,14,6,7.34,1,Manhattan,Manhattan,1,5.76,34.56
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,2.7,1,Manhattan,Manhattan,1,4.7,20.5
2019-06-08,Saturday,13,2019-06-08,Saturday,14,1,2.0,1,Manhattan,Manhattan,1,1.0,13.3
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,1.9,1,Manhattan,Manhattan,1,1.95,11.75
2019-06-08,Saturday,13,2019-06-08,Saturday,13,2,1.92,1,Unknown,Unknown,2,0.0,13.8
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,5.6,1,Queens,Manhattan,1,1.0,31.8
2019-06-08,Saturday,13,2019-06-08,Saturday,13,2,1.68,1,Manhattan,Manhattan,1,2.86,17.16
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,15.67,1,Queens,Queens,2,0.0,45.3
2019-06-08,Saturday,13,2019-06-08,Saturday,13,2,10.11,1,Manhattan,Queens,1,5.0,44.92
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,2.86,1,Manhattan,Manhattan,1,2.5,19.3
2019-06-08,Saturday,13,2019-06-08,Saturday,13,5,6.38,1,Manhattan,Manhattan,1,4.96,29.76
2019-06-08,Saturday,13,2019-06-08,Saturday,13,6,1.17,1,Manhattan,Manhattan,1,1.5,11.8
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,1.8,1,Manhattan,Manhattan,2,0.0,11.8
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,2.3,1,Manhattan,Manhattan,1,2.65,15.95
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,10.77,1,Queens,Manhattan,1,8.0,51.92
2019-06-08,Saturday,13,2019-06-08,Saturday,13,0,2.6,1,Manhattan,Manhattan,1,0.0,20.3
2019-06-08,Saturday,13,2019-06-08,Saturday,13,3,3.0,1,Manhattan,Manhattan,1,1.1,19.9
2019-06-08,Saturday,13,2019-06-08,Saturday,14,2,3.7,1,Manhattan,Manhattan,1,6.5,28.3
2019-06-08,Saturday,13,2019-06-08,Saturday,14,1,3.37,1,Manhattan,Manhattan,1,3.66,21.96
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,0.66,1,Manhattan,Manhattan,1,1.66,9.96
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,0.22,1,Queens,Queens,1,0.0,7.3
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,0.82,1,Manhattan,Manhattan,1,1.76,10.56
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,0.4,1,Manhattan,Manhattan,2,0.0,5.3
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,3.21,1,Manhattan,Manhattan,2,0.0,22.8
2019-06-08,Saturday,13,2019-06-08,Saturday,13,5,0.61,1,Manhattan,Manhattan,2,0.0,7.8
2019-06-08,Saturday,13,2019-06-08,Saturday,14,5,2.75,1,Manhattan,Manhattan,1,3.36,20.16
2019-06-08,Saturday,13,2019-06-08,Saturday,13,3,2.86,1,Manhattan,Manhattan,1,2.96,17.76
2019-06-08,Saturday,13,2019-06-08,Saturday,13,1,7.2,1,Queens,Brooklyn,1,4.66,27.96
2019-06-08,Saturday,13,2019-06-08,Saturday,14,3,20.32,2,Manhattan,Queens,2,0.0,61.42
2019-06-08,Saturday,13,2019-06-08,Saturday,13,6,3.18,1,Manhattan,Manhattan,2,0.0,15.8
