pickup_date,pickup_day_of_week,pickup_hour,dropoff_date,dropoff_day_of_week,dropoff_hour,passenger_count,trip_distance,RatecodeID,pickup_location,dropoff_location,total_amount
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.7,1,Lenox Hill West,Midtown East,15.3
2019-06-17,Monday,8,2019-06-17,Monday,8,1,0.26,1,Sutton Place/Turtle Bay North,Sutton Place/Turtle Bay North,-6.8
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.29,1,Lincoln Square East,Times Sq/Theatre District,11.05
2019-06-17,Monday,8,2019-06-17,Monday,8,2,2.03,1,East Harlem South,Midtown North,12.3
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.38,1,Upper East Side South,Midtown Center,9.8
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.0,1,Upper East Side South,Yorkville West,12.75
2019-06-17,Monday,8,2019-06-17,Monday,8,1,0.94,1,Lincoln Square East,Clinton East,13.39
2019-06-17,Monday,8,2019-06-17,Monday,9,1,3.49,1,Yorkville East,Midtown Center,21.96
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.8,1,Sutton Place/Turtle Bay North,Yorkville East,17.16
2019-06-17,Monday,8,2019-06-17,Monday,8,1,2.44,1,Upper East Side North,Midtown East,15.0
2019-06-17,Monday,8,2019-06-17,Monday,8,1,2.5,1,Lenox Hill East,East Harlem South,20.15
2019-06-17,Monday,8,2019-06-17,Monday,8,2,1.64,1,Upper East Side South,East Harlem South,13.3
2019-06-17,Monday,8,2019-06-17,Monday,9,1,2.3,1,Upper East Side North,Murray Hill,20.15
2019-06-17,Monday,8,2019-06-17,Monday,9,1,2.11,1,Upper East Side South,Penn Station/Madison Sq West,14.3
2019-06-17,Monday,8,2019-06-17,Monday,9,1,2.7,1,TriBeCa/Civic Center,Clinton East,16.8
2019-06-17,Monday,8,2019-06-17,Monday,9,1,0.76,1,Lincoln Square East,Upper West Side North,9.96
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.1,1,Upper West Side South,Lincoln Square East,9.95
2019-06-17,Monday,8,2019-06-17,Monday,9,1,0.9,1,Penn Station/Madison Sq West,Murray Hill,13.8
2019-06-17,Monday,6,2019-06-17,Monday,6,1,0.75,1,Yorkville East,Upper East Side North,10.56
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.37,1,Upper West Side North,Upper East Side North,14.16
2019-06-17,Monday,8,2019-06-17,Monday,9,1,9.0,1,LaGuardia Airport,Upper West Side South,49.92
2019-06-17,Monday,8,2019-06-17,Monday,9,1,1.64,1,West Chelsea/Hudson Yards,Midtown North,15.36
2019-06-17,Monday,8,2019-06-17,Monday,8,1,0.6,2,Murray Hill,Midtown East,73.67
2019-06-17,Monday,8,2019-06-17,Monday,9,1,4.42,1,LaGuardia Airport,Corona,19.56
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.1,1,Greenwich Village North,Gramercy,13.55
2019-06-17,Monday,8,2019-06-17,Monday,8,5,1.18,1,Greenwich Village North,Union Sq,12.1
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.71,1,Meatpacking/West Village West,Battery Park City,13.56
2019-06-17,Monday,8,2019-06-17,Monday,8,1,5.3,1,Bloomingdale,Murray Hill,34.1
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.75,1,Park Slope,Sunset Park West,11.84
2019-06-17,Monday,8,2019-06-17,Monday,8,1,3.09,1,Upper West Side North,East Harlem North,18.96
2019-06-17,Monday,8,2019-06-17,Monday,8,1,0.81,1,Midtown East,Kips Bay,10.56
2019-06-17,Monday,8,2019-06-17,Monday,8,1,0.52,1,Upper East Side South,Midtown East,9.36
2019-06-17,Monday,8,2019-06-17,Monday,8,1,3.0,1,Stuy Town/Peter Cooper Village,Lenox Hill East,16.3
2019-06-17,Monday,8,2019-06-17,Monday,8,5,2.64,1,Manhattan Valley,Lincoln Square West,17.76
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.44,1,Garment District,UN/Turtle Bay South,14.8
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.69,1,Yorkville East,Sutton Place/Turtle Bay North,12.1
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.42,1,Battery Park City,Chinatown,13.3
2019-06-17,Monday,8,2019-06-17,Monday,9,1,1.58,1,Penn Station/Madison Sq West,Midtown South,11.3
2019-06-17,Monday,8,2019-06-17,Monday,8,1,2.31,1,East Chelsea,Little Italy/NoLiTa,16.8
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.1,1,Upper East Side South,Midtown East,11.15
2019-06-17,Monday,8,2019-06-17,Monday,8,1,3.2,1,Manhattan Valley,Lenox Hill West,22.55
2019-06-17,Monday,8,2019-06-17,Monday,8,1,0.82,1,UN/Turtle Bay South,Times Sq/Theatre District,12.74
2019-06-17,Monday,8,2019-06-17,Monday,9,4,9.68,1,Manhattan Valley,LaGuardia Airport,61.78
2019-06-17,Monday,8,2019-06-17,Monday,8,2,1.65,1,Garment District,Midtown North,13.3
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.2,1,Midtown East,Penn Station/Madison Sq West,14.15
2019-06-17,Monday,8,2019-06-17,Monday,8,1,0.87,1,Clinton East,East Chelsea,13.56
2019-06-17,Monday,8,2019-06-17,Monday,8,1,0.5,1,Lincoln Square West,Lincoln Square East,9.35
2019-06-17,Monday,8,2019-06-17,Monday,8,0,6.3,1,Canarsie,Fort Greene,27.3
2019-06-17,Monday,8,2019-06-17,Monday,8,1,0.77,1,Clinton East,Murray Hill,11.76
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.3,1,Lenox Hill West,Midtown East,14.15
2019-06-17,Monday,8,2019-06-17,Monday,8,1,0.8,1,UN/Turtle Bay South,Midtown East,11.16
2019-06-17,Monday,8,2019-06-17,Monday,8,1,6.8,1,Pelham Parkway,Washington Heights South,28.3
2019-06-17,Monday,8,2019-06-17,Monday,8,1,1.2,1,Midtown North,Midtown Center,14.75
2019-06-17,Monday,9,2019-06-17,Monday,9,1,5.2,1,Midtown Center,Chinatown,30.36
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.1,1,Greenwich Village North,Murray Hill,12.85
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.7,1,Lenox Hill East,Upper East Side South,9.3
2019-06-17,Monday,9,2019-06-17,Monday,10,6,19.01,2,JFK Airport,West Chelsea/Hudson Yards,61.42
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.0,1,Upper West Side South,NV,5.8
2019-06-17,Monday,9,2019-06-17,Monday,10,1,2.4,1,Flatiron,Sutton Place/Turtle Bay North,32.75
2019-06-17,Monday,9,2019-06-17,Monday,10,1,10.3,1,LaGuardia Airport,Midtown Center,48.5
2019-06-17,Monday,9,2019-06-17,Monday,9,1,4.1,1,Financial District North,Kips Bay,20.76
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.78,1,Greenwich Village South,Union Sq,10.3
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.8,1,Midtown North,Lincoln Square East,11.3
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.97,1,Upper East Side North,Midtown North,15.96
2019-06-17,Monday,9,2019-06-17,Monday,9,1,8.77,1,LaGuardia Airport,Garment District,40.92
2019-06-17,Monday,9,2019-06-17,Monday,9,0,1.3,1,Flatiron,Midtown Center,16.55
2019-06-17,Monday,9,2019-06-17,Monday,9,2,0.5,1,East Chelsea,Union Sq,10.1
2019-06-17,Monday,9,2019-06-17,Monday,9,1,2.3,1,Clinton West,Murray Hill,22.56
2019-06-17,Monday,9,2019-06-17,Monday,9,1,2.3,1,Sutton Place/Turtle Bay North,Garment District,20.15
2019-06-17,Monday,9,2019-06-17,Monday,10,1,2.19,1,East Village,Midtown Center,27.8
2019-06-17,Monday,9,2019-06-17,Monday,10,2,18.49,2,JFK Airport,Upper East Side South,73.7
2019-06-17,Monday,9,2019-06-17,Monday,9,2,0.67,1,Central Park,Central Park,9.3
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.8,1,Central Park,Central Park,14.3
2019-06-17,Monday,9,2019-06-17,Monday,9,1,13.1,1,LaGuardia Airport,Sutton Place/Turtle Bay North,59.27
2019-06-17,Monday,9,2019-06-17,Monday,9,0,4.7,1,Cobble Hill,Union Sq,25.8
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.03,1,Kips Bay,East Village,12.36
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.9,1,Kips Bay,Murray Hill,11.75
2019-06-17,Monday,9,2019-06-17,Monday,10,2,11.09,1,JFK Airport,Canarsie,32.3
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.71,1,Greenwich Village North,Lower East Side,9.96
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.82,1,West Village,Greenwich Village South,12.96
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.8,1,East Chelsea,Murray Hill,15.3
2019-06-17,Monday,9,2019-06-17,Monday,9,6,1.73,1,Upper East Side North,Midtown Center,18.64
2019-06-17,Monday,9,2019-06-17,Monday,10,3,2.09,1,Lenox Hill East,Midtown Center,19.8
2019-06-17,Monday,9,2019-06-17,Monday,10,4,5.1,1,Times Sq/Theatre District,Battery Park,29.75
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.5,1,Midtown East,Midtown Center,12.35
2019-06-17,Monday,9,2019-06-17,Monday,9,1,2.1,1,Lenox Hill East,Midtown Center,20.15
2019-06-17,Monday,9,2019-06-17,Monday,9,1,2.26,1,Central Park,Midtown North,19.3
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.2,1,Penn Station/Madison Sq West,Union Sq,12.96
2019-06-17,Monday,9,2019-06-17,Monday,10,2,17.3,2,JFK Airport,Murray Hill,73.67
2019-06-17,Monday,9,2019-06-17,Monday,9,3,0.6,1,Yorkville West,Central Park,9.3
2019-06-17,Monday,9,2019-06-17,Monday,9,2,0.8,1,Clinton East,Lincoln Square West,11.16
2019-06-17,Monday,9,2019-06-17,Monday,9,2,0.9,1,Manhattan Valley,Upper West Side North,10.0
2019-06-17,Monday,9,2019-06-17,Monday,10,1,3.26,1,Upper West Side South,Midtown South,21.36
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.0,1,Midtown South,Midtown Center,10.3
2019-06-17,Monday,9,2019-06-17,Monday,9,1,3.6,1,Financial District South,East Chelsea,19.8
2019-06-17,Monday,9,2019-06-17,Monday,10,1,3.47,1,Gramercy,Lincoln Square East,29.12
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.4,1,Hudson Sq,TriBeCa/Civic Center,12.43
2019-06-17,Monday,9,2019-06-17,Monday,10,1,8.6,1,LaGuardia Airport,Union Sq,50.42
2019-06-17,Monday,9,2019-06-17,Monday,10,1,2.37,1,Upper East Side North,Midtown Center,14.8
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.76,1,Greenwich Village North,Midtown Center,16.8
2019-06-17,Monday,9,2019-06-17,Monday,9,2,1.27,1,Central Park,Upper West Side South,11.16
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.57,1,Upper East Side North,Midtown East,15.36
2019-06-17,Monday,9,2019-06-17,Monday,9,2,1.2,1,Union Sq,Midtown South,13.3
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.5,1,Flatiron,Murray Hill,13.55
2019-06-17,Monday,9,2019-06-17,Monday,9,3,1.0,1,Lenox Hill East,Upper East Side North,12.42
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.78,1,Lower East Side,Little Italy/NoLiTa,9.8
2019-06-17,Monday,9,2019-06-17,Monday,9,2,1.69,1,Gramercy,West Chelsea/Hudson Yards,17.76
2019-06-17,Monday,9,2019-06-17,Monday,9,1,4.35,1,Upper West Side North,Washington Heights South,20.3
2019-06-17,Monday,9,2019-06-17,Monday,9,2,0.83,1,Clinton East,Midtown East,11.8
2019-06-17,Monday,9,2019-06-17,Monday,9,6,1.44,1,Upper East Side North,Lenox Hill West,13.3
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.47,1,Lincoln Square East,Lincoln Square West,7.8
2019-06-17,Monday,9,2019-06-17,Monday,9,2,1.2,1,Sutton Place/Turtle Bay North,Lenox Hill East,16.3
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.4,1,Stuy Town/Peter Cooper Village,Midtown South,13.55
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.3,1,West Village,Union Sq,14.75
2019-06-17,Monday,9,2019-06-17,Monday,9,6,3.0,1,Upper West Side South,Midtown East,22.2
2019-06-17,Monday,9,2019-06-17,Monday,9,1,3.5,1,Cobble Hill,TriBeCa/Civic Center,21.62
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.4,1,Upper East Side South,Upper East Side North,8.3
2019-06-17,Monday,9,2019-06-17,Monday,9,2,1.1,1,East Chelsea,West Chelsea/Hudson Yards,11.16
2019-06-17,Monday,9,2019-06-17,Monday,9,1,6.6,1,East Concourse/Concourse Village,Upper East Side South,27.3
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.6,1,Midtown South,Kips Bay,10.3
2019-06-17,Monday,8,2019-06-17,Monday,9,6,0.5,1,Midtown East,UN/Turtle Bay South,8.3
2019-06-17,Monday,9,2019-06-17,Monday,9,1,3.67,1,Yorkville West,Clinton West,20.3
2019-06-17,Monday,8,2019-06-17,Monday,9,1,17.16,2,Clinton East,JFK Airport,73.7
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.23,1,Fort Greene,Boerum Hill,10.8
2019-06-17,Monday,9,2019-06-17,Monday,10,5,1.6,1,Upper East Side South,Garment District,15.73
2019-06-17,Monday,9,2019-06-17,Monday,10,1,1.6,1,Upper West Side South,Upper East Side North,12.3
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.85,1,East Harlem North,Hamilton Heights,14.04
2019-06-17,Monday,8,2019-06-17,Monday,9,1,2.93,1,Upper West Side North,Midtown East,20.3
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.95,1,Upper East Side North,Upper East Side South,10.8
2019-06-17,Monday,9,2019-06-17,Monday,9,1,7.62,1,Sutton Place/Turtle Bay North,Brooklyn Heights,35.76
2019-06-17,Monday,9,2019-06-17,Monday,9,0,2.3,1,Upper West Side South,Yorkville West,15.8
2019-06-17,Monday,9,2019-06-17,Monday,10,6,1.32,1,Midtown East,Murray Hill,14.76
2019-06-17,Monday,9,2019-06-17,Monday,9,1,11.26,1,LaGuardia Airport,Murray Hill,53.9
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.58,1,Upper East Side North,East Harlem South,7.8
2019-06-17,Monday,9,2019-06-17,Monday,10,1,1.42,1,Penn Station/Madison Sq West,Midtown Center,19.3
2019-06-17,Monday,9,2019-06-17,Monday,9,1,2.3,1,Murray Hill,SoHo,14.8
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.9,1,Sutton Place/Turtle Bay North,Midtown North,13.8
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.3,1,Upper East Side North,Midtown East,11.75
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.43,1,Upper West Side South,Upper East Side North,13.57
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.55,1,East Village,Lower East Side,8.91
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.49,1,Garment District,West Chelsea/Hudson Yards,17.25
2019-06-17,Monday,9,2019-06-17,Monday,10,1,1.6,1,Midtown Center,Lenox Hill East,20.75
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.96,1,Murray Hill,Penn Station/Madison Sq West,11.8
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.3,1,Murray Hill,Midtown Center,9.36
2019-06-17,Monday,9,2019-06-17,Monday,9,1,2.42,1,Sutton Place/Turtle Bay North,Greenwich Village North,19.8
2019-06-17,Monday,7,2019-06-18,Tuesday,6,2,1.23,1,Yorkville West,Lenox Hill East,16.56
2019-06-17,Monday,9,2019-06-17,Monday,9,2,1.78,1,Upper West Side South,Upper East Side South,14.76
2019-06-17,Monday,9,2019-06-17,Monday,10,3,11.46,1,JFK Airport,LaGuardia Airport,42.3
2019-06-17,Monday,9,2019-06-17,Monday,10,6,6.69,1,Battery Park City,Midtown Center,32.76
2019-06-17,Monday,9,2019-06-17,Monday,10,6,1.39,1,Midtown East,Midtown North,12.3
2019-06-17,Monday,9,2019-06-17,Monday,9,2,1.85,1,Stuy Town/Peter Cooper Village,Greenwich Village North,17.76
2019-06-17,Monday,9,2019-06-17,Monday,10,1,1.42,1,West Village,West Chelsea/Hudson Yards,12.96
2019-06-17,Monday,9,2019-06-17,Monday,10,1,0.0,1,Crown Heights South,Lenox Hill East,33.0
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.94,1,Manhattan Valley,Lincoln Square East,18.96
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.3,1,Financial District South,Financial District North,11.15
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.41,1,TriBeCa/Civic Center,TriBeCa/Civic Center,6.8
2019-06-17,Monday,9,2019-06-17,Monday,9,1,1.63,1,Penn Station/Madison Sq West,Midtown North,13.8
2019-06-17,Monday,9,2019-06-17,Monday,9,1,2.58,1,East Harlem South,UN/Turtle Bay South,22.25
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.96,1,Greenwich Village North,West Village,11.76
2019-06-17,Monday,9,2019-06-17,Monday,10,1,1.46,1,Garment District,Midtown North,17.02
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.9,1,Murray Hill,UN/Turtle Bay South,10.8
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.52,1,Lenox Hill East,Lenox Hill East,8.76
2019-06-17,Monday,9,2019-06-17,Monday,9,1,0.9,1,West Village,Greenwich Village North,11.15
2019-06-17,Monday,9,2019-06-17,Monday,9,2,0.48,1,Midtown Center,Midtown North,10.3
2019-06-17,Monday,10,2019-06-17,Monday,11,2,7.7,1,East New York,Fort Greene,32.8
2019-06-17,Monday,10,2019-06-17,Monday,10,2,2.3,1,Murray Hill,Upper East Side South,16.8
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.6,1,Murray Hill,UN/Turtle Bay South,17.75
2019-06-17,Monday,10,2019-06-17,Monday,11,1,0.8,1,Midtown North,Upper East Side South,12.3
2019-06-17,Monday,10,2019-06-17,Monday,11,1,1.1,1,Midtown East,Upper East Side South,13.3
2019-06-17,Monday,10,2019-06-17,Monday,10,2,2.2,1,Upper East Side North,Midtown Center,19.3
2019-06-17,Monday,10,2019-06-17,Monday,11,1,9.3,1,LaGuardia Airport,DUMBO/Vinegar Hill,32.8
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.2,1,Clinton East,East Chelsea,18.35
2019-06-17,Monday,10,2019-06-17,Monday,11,1,1.81,1,Little Italy/NoLiTa,Flatiron,14.16
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.83,1,Sutton Place/Turtle Bay North,Lenox Hill East,8.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,4.6,1,Financial District North,UN/Turtle Bay South,23.75
2019-06-17,Monday,10,2019-06-17,Monday,10,4,1.4,1,Financial District South,World Trade Center,10.81
2019-06-17,Monday,9,2019-06-17,Monday,10,1,3.88,1,Garment District,Chinatown,24.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.7,1,Lenox Hill East,Yorkville West,12.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,6.65,1,Central Harlem,Kips Bay,28.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.1,1,Central Park,Lenox Hill East,10.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,2.1,1,West Village,Kips Bay,16.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.96,1,Upper East Side North,East Harlem South,10.0
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.5,1,Sutton Place/Turtle Bay North,Upper East Side South,14.75
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.3,1,Upper East Side South,Upper East Side South,11.16
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.07,1,Murray Hill,Midtown East,14.16
2019-06-17,Monday,10,2019-06-17,Monday,10,3,1.98,1,Lenox Hill East,Murray Hill,16.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.42,1,Upper West Side North,Lincoln Square East,12.36
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.5,1,West Village,Union Sq,8.8
2019-06-17,Monday,10,2019-06-17,Monday,10,4,4.5,1,Times Sq/Theatre District,Lower East Side,25.8
2019-06-17,Monday,10,2019-06-17,Monday,10,5,0.72,1,Upper West Side North,Central Park,6.96
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.56,1,East Village,Alphabet City,8.97
2019-06-17,Monday,10,2019-06-17,Monday,10,2,1.81,1,Midtown East,Upper East Side South,16.56
2019-06-17,Monday,10,2019-06-17,Monday,10,1,2.2,1,Hudson Sq,Battery Park City,13.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,5.2,1,Greenwich Village North,Upper East Side South,44.8
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.3,1,Midtown Center,Union Sq,11.75
2019-06-17,Monday,10,2019-06-17,Monday,11,2,1.3,1,Midtown Center,Midtown North,13.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.86,1,Upper West Side South,Yorkville East,15.36
2019-06-17,Monday,10,2019-06-17,Monday,10,5,5.1,1,Murray Hill,Financial District North,22.89
2019-06-17,Monday,10,2019-06-17,Monday,10,1,3.07,1,Garment District,TriBeCa/Civic Center,21.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.58,1,Upper West Side South,Lincoln Square East,9.96
2019-06-17,Monday,10,2019-06-17,Monday,10,2,0.98,1,Lincoln Square East,Upper West Side South,10.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.4,1,Murray Hill,UN/Turtle Bay South,8.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,2.34,1,Clinton East,Gramercy,22.88
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.0,1,Midtown North,Murray Hill,11.75
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.11,1,Clinton East,Times Sq/Theatre District,16.56
2019-06-17,Monday,10,2019-06-17,Monday,11,1,0.42,1,Clinton East,Times Sq/Theatre District,21.1
2019-06-17,Monday,10,2019-06-17,Monday,11,1,1.46,1,Upper West Side North,Lincoln Square West,10.8
2019-06-17,Monday,10,2019-06-17,Monday,11,3,5.19,1,LaGuardia Airport,Forest Hills,19.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,6.8,1,Flatbush/Ditmas Park,Bay Ridge,23.8
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.57,1,Lincoln Square West,Upper West Side North,12.96
2019-06-17,Monday,10,2019-06-17,Monday,11,2,1.2,1,Midtown East,Midtown South,16.0
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.5,1,TriBeCa/Civic Center,Greenwich Village North,14.72
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.97,1,Central Park,Midtown Center,10.3
2019-06-17,Monday,10,2019-06-17,Monday,11,4,1.12,1,Meatpacking/West Village West,TriBeCa/Civic Center,14.76
2019-06-17,Monday,10,2019-06-17,Monday,10,6,0.8,1,Midtown South,Midtown Center,12.36
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.25,1,Union Sq,Union Sq,7.3
2019-06-17,Monday,10,2019-06-17,Monday,10,2,8.0,1,Kips Bay,Central Harlem North,32.0
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.24,1,Flatiron,West Chelsea/Hudson Yards,14.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.96,1,Yorkville East,Lenox Hill West,8.8
2019-06-17,Monday,10,2019-06-17,Monday,10,2,1.28,1,Central Harlem,East Harlem South,8.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.87,1,Garment District,West Chelsea/Hudson Yards,7.8
2019-06-17,Monday,9,2019-06-17,Monday,10,1,0.51,1,Midtown North,Clinton West,9.36
2019-06-17,Monday,10,2019-06-17,Monday,10,1,2.21,1,Midtown Center,East Chelsea,15.8
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.35,1,Kips Bay,UN/Turtle Bay South,16.56
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.98,1,Central Park,Lincoln Square West,9.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.82,1,West Village,Union Sq,8.8
2019-06-17,Monday,10,2019-06-17,Monday,10,1,2.04,1,Penn Station/Madison Sq West,Midtown East,21.8
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.5,1,UN/Turtle Bay South,Sutton Place/Turtle Bay North,10.7
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.0,1,Lincoln Square East,Upper West Side South,11.91
2019-06-17,Monday,10,2019-06-17,Monday,10,6,0.82,1,Midtown South,Murray Hill,12.09
2019-06-17,Monday,10,2019-06-17,Monday,10,2,1.11,1,Upper East Side South,Lenox Hill East,10.3
2019-06-17,Monday,10,2019-06-17,Monday,11,1,2.02,1,TriBeCa/Civic Center,East Chelsea,15.36
2019-06-17,Monday,10,2019-06-17,Monday,10,2,0.7,1,Midtown East,Midtown South,10.55
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.45,1,Union Sq,Union Sq,8.4
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.8,1,Midtown Center,Times Sq/Theatre District,13.55
2019-06-17,Monday,10,2019-06-17,Monday,10,5,1.19,1,Upper East Side South,Midtown Center,13.56
2019-06-17,Monday,10,2019-06-17,Monday,10,5,0.93,1,Upper East Side North,Central Park,10.8
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.7,1,Union Sq,Penn Station/Madison Sq West,11.6
2019-06-17,Monday,10,2019-06-17,Monday,10,4,1.22,1,Lenox Hill West,Upper East Side North,15.36
2019-06-17,Monday,10,2019-06-17,Monday,10,2,1.3,1,Midtown North,Murray Hill,13.56
2019-06-17,Monday,10,2019-06-17,Monday,11,1,9.18,1,LaGuardia Airport,Greenwich Village North,42.92
2019-06-17,Monday,10,2019-06-17,Monday,10,2,4.01,1,Yorkville West,Murray Hill,23.16
2019-06-17,Monday,10,2019-06-17,Monday,11,5,2.25,1,Midtown Center,Upper West Side South,18.3
2019-06-17,Monday,10,2019-06-17,Monday,10,6,0.7,1,Midtown South,Penn Station/Madison Sq West,12.36
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.2,1,Times Sq/Theatre District,Midtown East,15.35
2019-06-17,Monday,10,2019-06-17,Monday,10,1,2.77,1,Midtown East,East Harlem South,16.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.7,1,Financial District South,Chinatown,22.89
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.1,1,Downtown Brooklyn/MetroTech,Park Slope,7.8
2019-06-17,Monday,10,2019-06-17,Monday,11,1,11.2,1,LaGuardia Airport,Clinton East,51.92
2019-06-17,Monday,10,2019-06-17,Monday,10,1,1.0,1,Murray Hill,Union Sq,11.75
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.2,1,Lenox Hill East,Lenox Hill East,6.8
2019-06-17,Monday,10,2019-06-17,Monday,10,2,1.02,1,Midtown South,Union Sq,10.3
2019-06-17,Monday,10,2019-06-17,Monday,10,1,7.44,1,Battery Park City,Midtown North,36.36
2019-06-17,Monday,10,2019-06-17,Monday,10,1,2.0,1,Upper West Side South,Midtown Center,15.3
2019-06-17,Monday,10,2019-06-17,Monday,10,2,1.17,1,Murray Hill,East Chelsea,18.36
2019-06-17,Monday,10,2019-06-17,Monday,10,1,0.96,1,Midtown Center,Midtown Center,12.36
